Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
700,1.068,37.2009,0.0,60.6749
701,1.069,37.2114,0.0,60.6764
702,1.07,37.2164,0.0,60.6774
703,1.071,37.2149,0.0,60.6807
704,1.072,37.2056,0.0,60.6871
705,1.073,37.1942,0.0,60.6932
706,1.074,37.1844,0.0,60.6972
707,1.075,37.1806,0.0,60.7014
708,1.076,37.1806,0.0,60.7053
709,1.077,37.1777,0.0,60.7036
710,1.078,37.1735,0.0,60.699
711,1.079,37.1706,0.0,60.6894
712,1.08,37.1689,0.0,60.6728
713,1.081,37.166,0.0,60.6572
714,1.082,37.1588,0.0,60.6447
715,1.083,37.1484,0.0,60.6355
716,1.084,37.1389,0.0,60.6298
717,1.085,37.1316,0.0,60.6277
718,1.086,37.129,0.0,60.633
719,1.087,37.132,0.0,60.641
720,1.088,37.1404,0.0,60.6433
721,1.089,37.152,0.0,60.6403
722,1.09,37.1609,0.0,60.6366
723,1.091,37.1638,0.0,60.6338
724,1.092,37.1636,0.0,60.6286
725,1.093,37.1647,0.0,60.6181
726,1.094,37.1706,0.0,60.6087
727,1.095,37.1766,0.0,60.6034
728,1.096,37.1781,0.0,60.5983
729,1.097,37.1748,0.0,60.5963
730,1.098,37.1684,0.0,60.5987
731,1.099,37.1609,0.0,60.6021
732,1.1,37.1533,0.0,60.6074
733,1.101,37.1462,0.0,60.6097
734,1.102,37.1396,0.0,60.6044
735,1.103,37.1291,0.0,60.5916
736,1.104,37.115,0.0,60.5747
737,1.105,37.0999,0.0,60.556
738,1.106,37.0856,0.0,60.5347
739,1.107,37.0776,0.0,60.5137
740,1.108,37.0777,0.0,60.4985
741,1.109,37.0796,0.0,60.4883
742,1.11,37.0792,0.0,60.4818
743,1.111,37.0799,0.0,60.4765
744,1.112,37.0849,0.0,60.4688
745,1.113,37.0924,0.0,60.4609
746,1.114,37.0985,0.0,60.4555
747,1.115,37.1042,0.0,60.4522
748,1.116,37.1079,0.0,60.448
749,1.117,37.1061,0.0,60.4399
750,1.118,37.0991,0.0,60.4307
751,1.119,37.0875,0.0,60.4226
752,1.12,37.0711,0.0,60.4158
753,1.121,37.0538,0.0,60.4062
754,1.122,37.0408,0.0,60.3923
755,1.123,37.0284,0.0,60.3757
756,1.124,37.0169,0.0,60.3538
757,1.125,37.0068,0.0,60.3237
758,1.126,36.9939,0.0,60.2884
759,1.127,36.976,0.0,60.252
760,1.128,36.9546,0.0,60.2161
761,1.129,36.9314,0.0,60.1828
762,1.13,36.9042,0.0,60.1524
763,1.131,36.8716,0.0,60.1228
764,1.132,36.8362,0.0,60.0938
765,1.133,36.8009,0.0,60.066
766,1.134,36.7659,0.0,60.0388
767,1.135,36.7341,0.0,60.0065
768,1.136,36.7093,0.0,59.9677
769,1.137,36.6878,0.0,59.9239
770,1.138,36.6661,0.0,59.8742
771,1.139,36.6419,0.0,59.8184
772,1.14,36.613,0.0,59.7597
773,1.141,36.5812,0.0,59.7044
774,1.142,36.5469,0.0,59.6525
775,1.143,36.5064,0.0,59.6007
776,1.144,36.4597,0.0,59.5476
777,1.145,36.4121,0.0,59.4941
778,1.146,36.3674,0.0,59.4425
779,1.147,36.3247,0.0,59.3933
780,1.148,36.2819,0.0,59.3446
781,1.149,36.2406,0.0,59.2915
782,1.15,36.2033,0.0,59.2314
783,1.151,36.1696,0.0,59.1672
784,1.152,36.1366,0.0,59.1022
785,1.153,36.1051,0.0,59.04
786,1.154,36.0748,0.0,58.9846
787,1.155,36.0458,0.0,58.9375
788,1.156,36.019,0.0,58.8935
789,1.157,35.9924,0.0,58.8534
790,1.158,35.9665,0.0,58.8243
791,1.159,35.9435,0.0,58.8071
792,1.16,35.9238,0.0,58.8014
793,1.161,35.9061,0.0,58.8017
794,1.162,35.8907,0.0,58.7985
795,1.163,35.878,0.0,58.7875
796,1.164,35.8648,0.0,58.77
797,1.165,35.8496,0.0,58.7508
798,1.166,35.8358,0.0,58.7297
799,1.167,35.8261,0.0,58.7061
800,1.168,35.8184,0.0,58.6835
801,1.169,35.8116,0.0,58.665
802,1.17,35.8061,0.0,58.6487
803,1.171,35.799,0.0,58.6362
804,1.172,35.7906,0.0,58.6307
805,1.173,35.7843,0.0,58.6306
806,1.174,35.78,0.0,58.6344
807,1.175,35.7765,0.0,58.6379
808,1.176,35.7737,0.0,58.6376
809,1.177,35.7724,0.0,58.6336
810,1.178,35.7697,0.0,58.6269
811,1.179,35.7645,0.0,58.6168
812,1.18,35.7592,0.0,58.6027
813,1.181,35.7534,0.0,58.5893
814,1.182,35.745,0.0,58.5813
815,1.183,35.7347,0.0,58.5755
816,1.184,35.7243,0.0,58.5673
817,1.185,35.7139,0.0,58.5593
818,1.186,35.7049,0.0,58.555
819,1.187,35.6992,0.0,58.5529
820,1.188,35.6966,0.0,58.5497
821,1.189,35.6989,0.0,58.5472
822,1.19,35.7094,0.0,58.5479
823,1.191,35.7244,0.0,58.5474
824,1.192,35.7357,0.0,58.5426
825,1.193,35.7413,0.0,58.5344
826,1.194,35.7421,0.0,58.5227
827,1.195,35.7392,0.0,58.5111
828,1.196,35.7326,0.0,58.501
829,1.197,35.7241,0.0,58.4911
830,1.198,35.7157,0.0,58.485
831,1.199,35.707,0.0,58.4838
832,1.2,35.699,0.0,58.4823
833,1.201,35.6943,0.0,58.4776
834,1.202,35.6956,0.0,58.4733
835,1.203,35.7041,0.0,58.4741
836,1.204,35.7167,0.0,58.4797
837,1.205,35.7255,0.0,58.4838
838,1.206,35.729,0.0,58.4838
839,1.207,35.73,0.0,58.4821
840,1.208,35.7276,0.0,58.4791
841,1.209,35.7211,0.0,58.4791
842,1.21,35.7126,0.0,58.4831
843,1.211,35.7074,0.0,58.4885
844,1.212,35.7071,0.0,58.4963
845,1.213,35.7126,0.0,58.5063
846,1.214,35.723,0.0,58.5141
847,1.215,35.7371,0.0,58.5164
848,1.216,35.7546,0.0,58.5168
849,1.217,35.7733,0.0,58.5204
850,1.218,35.7903,0.0,58.5262
851,1.219,35.8054,0.0,58.5293
852,1.22,35.8192,0.0,58.5298
853,1.221,35.8305,0.0,58.5329
854,1.222,35.8374,0.0,58.5413
855,1.223,35.839,0.0,58.5536
856,1.224,35.8383,0.0,58.5676
857,1.225,35.8369,0.0,58.5824
858,1.226,35.8347,0.0,58.599
859,1.227,35.8345,0.0,58.6179
860,1.228,35.8381,0.0,58.6346
861,1.229,35.8422,0.0,58.6454
862,1.23,35.8434,0.0,58.6537
863,1.231,35.8442,0.0,58.6623
864,1.232,35.8474,0.0,58.6692
865,1.233,35.8535,0.0,58.6703
866,1.234,35.862,0.0,58.6634
867,1.235,35.8721,0.0,58.6569
868,1.236,35.8838,0.0,58.6589
869,1.237,35.8953,0.0,58.6663
870,1.238,35.9052,0.0,58.6762
871,1.239,35.9134,0.0,58.6867
872,1.24,35.9208,0.0,58.6929
873,1.241,35.9292,0.0,58.695
874,1.242,35.9388,0.0,58.698
875,1.243,35.945,0.0,58.7022
876,1.244,35.947,0.0,58.7053
877,1.245,35.9491,0.0,58.7067
878,1.246,35.9498,0.0,58.7038
879,1.247,35.9465,0.0,58.691
880,1.248,35.9405,0.0,58.6702
881,1.249,35.9314,0.0,58.6539
882,1.25,35.9233,0.0,58.6489
883,1.251,35.9193,0.0,58.6519
884,1.252,35.9184,0.0,58.6586
885,1.253,35.9215,0.0,58.6664
886,1.254,35.9282,0.0,58.6726
887,1.255,35.9376,0.0,58.6789
888,1.256,35.9501,0.0,58.6899
889,1.257,35.9645,0.0,58.7046
890,1.258,35.9795,0.0,58.7183
891,1.259,35.9938,0.0,58.7288
892,1.26,36.0032,0.0,58.7326
893,1.261,36.0041,0.0,58.7267
894,1.262,35.998,0.0,58.7156
895,1.263,35.9895,0.0,58.7037
896,1.264,35.9838,0.0,58.6937
897,1.265,35.9806,0.0,58.6856
898,1.266,35.9761,0.0,58.676
899,1.267,35.9715,0.0,58.6648
900,1.268,35.9667,0.0,58.6527
901,1.269,35.9608,0.0,58.642
902,1.27,35.9529,0.0,58.6373
903,1.271,35.9452,0.0,58.639
904,1.272,35.9405,0.0,58.6439
905,1.273,35.9389,0.0,58.6516
906,1.274,35.939,0.0,58.6605
907,1.275,35.9383,0.0,58.6669
908,1.276,35.9362,0.0,58.6702
909,1.277,35.9359,0.0,58.6726
910,1.278,35.9397,0.0,58.6746
911,1.279,35.9431,0.0,58.6741
912,1.28,35.9397,0.0,58.6729
913,1.281,35.931,0.0,58.67
914,1.282,35.9187,0.0,58.6626
915,1.283,35.9034,0.0,58.6517
916,1.284,35.889,0.0,58.6391
917,1.285,35.879,0.0,58.6242
918,1.286,35.8711,0.0,58.6064
919,1.287,35.8628,0.0,58.587
920,1.288,35.8543,0.0,58.566
921,1.289,35.8438,0.0,58.5415
922,1.29,35.8318,0.0,58.5151
923,1.291,35.8227,0.0,58.4911
924,1.292,35.8154,0.0,58.4714
925,1.293,35.8014,0.0,58.4551
926,1.294,35.781,0.0,58.444
927,1.295,35.7644,0.0,58.4381
928,1.296,35.7511,0.0,58.4308
929,1.297,35.7382,0.0,58.4173
930,1.298,35.7276,0.0,58.4005
931,1.299,35.7192,0.0,58.3818
932,1.3,35.7088,0.0,58.3597
933,1.301,35.6944,0.0,58.3356
934,1.302,35.6772,0.0,58.3084
935,1.303,35.6575,0.0,58.2752
936,1.304,35.6362,0.0,58.2391
937,1.305,35.6141,0.0,58.2043
938,1.306,35.5893,0.0,58.1712
939,1.307,35.5607,0.0,58.1401
940,1.308,35.5337,0.0,58.1126
941,1.309,35.5124,0.0,58.0883
942,1.31,35.4915,0.0,58.0607
943,1.311,35.4684,0.0,58.0303
944,1.312,35.4456,0.0,58.0029
945,1.313,35.422,0.0,57.9777
946,1.314,35.3935,0.0,57.952
947,1.315,35.3583,0.0,57.923
948,1.316,35.3166,0.0,57.8855
949,1.317,35.2723,0.0,57.8393
950,1.318,35.2299,0.0,57.7893
951,1.319,35.1907,0.0,57.7392
952,1.32,35.1534,0.0,57.6897
953,1.321,35.1166,0.0,57.6395
954,1.322,35.0822,0.0,57.589
955,1.323,35.052,0.0,57.5379
956,1.324,35.0227,0.0,57.4867
957,1.325,34.9926,0.0,57.4378
958,1.326,34.9609,0.0,57.3896
959,1.327,34.9257,0.0,57.3402
960,1.328,34.8878,0.0,57.2921
961,1.329,34.8461,0.0,57.2423
962,1.33,34.8006,0.0,57.1847
963,1.331,34.7552,0.0,57.1217
964,1.332,34.708,0.0,57.058
965,1.333,34.6576,0.0,56.9964
966,1.334,34.6102,0.0,56.9388
967,1.335,34.567,0.0,56.8829
968,1.336,34.5228,0.0,56.8274
969,1.337,34.4745,0.0,56.77
970,1.338,34.4221,0.0,56.709
971,1.339,34.3679,0.0,56.6455
972,1.34,34.3152,0.0,56.5807
973,1.341,34.265,0.0,56.5156
974,1.342,34.2175,0.0,56.4556
975,1.343,34.172,0.0,56.4007
976,1.344,34.1262,0.0,56.342
977,1.345,34.077,0.0,56.2758
978,1.346,34.0244,0.0,56.2104
979,1.347,33.9719,0.0,56.1526
980,1.348,33.9258,0.0,56.1017
981,1.349,33.8856,0.0,56.0553
982,1.35,33.8461,0.0,56.0117
983,1.351,33.8085,0.0,55.9718
984,1.352,33.7735,0.0,55.9326
985,1.353,33.7403,0.0,55.89
986,1.354,33.7096,0.0,55.8446
987,1.355,33.6802,0.0,55.7976
988,1.356,33.6508,0.0,55.7524
989,1.357,33.6236,0.0,55.713
990,1.358,33.5949,0.0,55.6689
991,1.359,33.5611,0.0,55.6105
992,1.36,33.5213,0.0,55.5447
993,1.361,33.4719,0.0,55.4783
994,1.362,33.4168,0.0,55.4095
995,1.363,33.3615,0.0,55.3375
996,1.364,33.3045,0.0,55.2618
997,1.365,33.2437,0.0,55.1805
998,1.366,33.1762,0.0,55.0882
999,1.367,33.1014,0.0,54.9839
1000,1.368,33.022,0.0,54.8743
1001,1.369,32.9402,0.0,54.7615
1002,1.37,32.8582,0.0,54.6493
1003,1.371,32.775,0.0,54.538
1004,1.372,32.6855,0.0,54.4171
1005,1.373,32.5869,0.0,54.2812
1006,1.374,32.4787,0.0,54.1376
1007,1.375,32.357,0.0,53.9871
1008,1.376,32.2239,0.0,53.8266
1009,1.377,32.0817,0.0,53.652
1010,1.378,31.9306,0.0,53.4656
1011,1.379,31.7669,0.0,53.2615
1012,1.38,31.5936,0.0,53.0365
1013,1.381,31.4091,0.0,52.7893
1014,1.382,31.2117,0.0,52.5232
1015,1.383,31.0007,0.0,52.2353
1016,1.384,30.7777,0.0,51.9276
1017,1.385,30.5404,0.0,51.598
1018,1.386,30.292,0.0,51.2491
1019,1.387,30.0329,0.0,50.8832
1020,1.388,29.7607,0.0,50.4991
1021,1.389,29.4703,0.0,50.0906
1022,1.39,29.1648,0.0,49.6649
1023,1.391,28.8477,0.0,49.2258
1024,1.392,28.5228,0.0,48.7762
1025,1.393,28.1915,0.0,48.3135
1026,1.394,27.8554,0.0,47.8378
1027,1.395,27.5102,0.0,47.3483
1028,1.396,27.1581,0.0,46.8521
1029,1.397,26.8014,0.0,46.3504
1030,1.398,26.4464,0.0,45.8476
1031,1.399,26.0966,0.0,45.3465
1032,1.4,25.7544,0.0,44.8494
1033,1.401,25.4177,0.0,44.3545
1034,1.402,25.0842,0.0,43.8607
1035,1.403,24.7522,0.0,43.3694
1036,1.404,24.4283,0.0,42.8893
1037,1.405,24.1134,0.0,42.4166
1038,1.406,23.8111,0.0,41.9558
1039,1.407,23.5266,0.0,41.5167
1040,1.408,23.2557,0.0,41.0964
1041,1.409,22.9922,0.0,40.6917
1042,1.41,22.7367,0.0,40.3051
1043,1.411,22.4876,0.0,39.9306
1044,1.412,22.2502,0.0,39.571
1045,1.413,22.0264,0.0,39.2289
1046,1.414,21.8143,0.0,38.9043
1047,1.415,21.6126,0.0,38.5962
1048,1.416,21.4195,0.0,38.303
1049,1.417,21.2334,0.0,38.0221
1050,1.418,21.0594,0.0,37.7577
1051,1.419,20.8983,0.0,37.5077
1052,1.42,20.7532,0.0,37.2792
1053,1.421,20.6226,0.0,37.074
1054,1.422,20.4984,0.0,36.884
1055,1.423,20.3766,0.0,36.7028
1056,1.424,20.2607,0.0,36.5305
1057,1.425,20.1514,0.0,36.3654
1058,1.426,20.053,0.0,36.2143
1059,1.427,19.9634,0.0,36.0763
1060,1.428,19.8783,0.0,35.9475
1061,1.429,19.7981,0.0,35.8253
1062,1.43,19.7242,0.0,35.7087
1063,1.431,19.6542,0.0,35.5978
1064,1.432,19.588,0.0,35.4961
1065,1.433,19.5271,0.0,35.4027
1066,1.434,19.4723,0.0,35.3183
1067,1.435,19.4226,0.0,35.243
1068,1.436,19.3788,0.0,35.1748
1069,1.437,19.3397,0.0,35.1111
1070,1.438,19.3037,0.0,35.0522
1071,1.439,19.2729,0.0,35.0011
1072,1.44,19.2483,0.0,34.959
1073,1.441,19.2276,0.0,34.9243
1074,1.442,19.2126,0.0,34.8974
1075,1.443,19.2028,0.0,34.8762
1076,1.444,19.1931,0.0,34.8574
1077,1.445,19.1804,0.0,34.8407
1078,1.446,19.1626,0.0,34.822
1079,1.447,19.1436,0.0,34.8034
1080,1.448,19.1265,0.0,34.7886
1081,1.449,19.1125,0.0,34.7794
1082,1.45,19.1008,0.0,34.7758
1083,1.451,19.0972,0.0,34.7706
1084,1.452,19.0973,0.0,34.7778
1085,1.453,19.0992,0.0,34.7876
1086,1.454,19.104,0.0,34.8005
1087,1.455,19.1108,0.0,34.8173
1088,1.456,19.1186,0.0,34.8389
1089,1.457,19.1285,0.0,34.8654
1090,1.458,19.1426,0.0,34.8964
1091,1.459,19.1612,0.0,34.932
1092,1.46,19.184,0.0,34.9728
1093,1.461,19.2113,0.0,35.0191
1094,1.462,19.2427,0.0,35.0708
1095,1.463,19.2779,0.0,35.128
1096,1.464,19.3166,0.0,35.1914
1097,1.465,19.3586,0.0,35.2612
1098,1.466,19.4038,0.0,35.3373
1099,1.467,19.4524,0.0,35.4196
1100,1.468,19.504,0.0,35.5067
1101,1.469,19.5577,0.0,35.5977
1102,1.47,19.6128,0.0,35.6914
1103,1.471,19.6701,0.0,35.7883
1104,1.472,19.731,0.0,35.8915
1105,1.473,19.7954,0.0,36.0013
1106,1.474,19.8635,0.0,36.1169
1107,1.475,19.9349,0.0,36.2372
1108,1.476,20.0094,0.0,36.3607
1109,1.477,20.087,0.0,36.4876
1110,1.478,20.1666,0.0,36.6198
1111,1.479,20.2474,0.0,36.7559
1112,1.48,20.3311,0.0,36.8957
1113,1.481,20.4175,0.0,37.0389
1114,1.482,20.5055,0.0,37.1837
1115,1.483,20.5945,0.0,37.3296
1116,1.484,20.6848,0.0,37.4767
1117,1.485,20.776,0.0,37.6259
1118,1.486,20.8683,0.0,37.7766
1119,1.487,20.9616,0.0,37.9279
1120,1.488,21.0563,0.0,38.0799
1121,1.489,21.1518,0.0,38.2328
1122,1.49,21.2475,0.0,38.3883
1123,1.491,21.3435,0.0,38.5464
1124,1.492,21.4402,0.0,38.7044
1125,1.493,21.5386,0.0,38.8614
1126,1.494,21.6382,0.0,39.0185
1127,1.495,21.7384,0.0,39.1763
1128,1.496,21.838,0.0,39.3345
1129,1.497,21.9367,0.0,39.4919
1130,1.498,22.0354,0.0,39.6492
1131,1.499,22.133,0.0,39.8059
1132,1.5,22.2292,0.0,39.9606
1133,1.501,22.3248,0.0,40.1135
1134,1.502,22.4194,0.0,40.2649
1135,1.503,22.5135,0.0,40.415
1136,1.504,22.6087,0.0,40.5655
1137,1.505,22.704,0.0,40.7163
1138,1.506,22.7993,0.0,40.8667
1139,1.507,22.8956,0.0,41.0175
1140,1.508,22.9918,0.0,41.1668
1141,1.509,23.0872,0.0,41.3131
1142,1.51,23.183,0.0,41.4577
1143,1.511,23.2794,0.0,41.6026
1144,1.512,23.3764,0.0,41.7478
1145,1.513,23.4732,0.0,41.8929
1146,1.514,23.5695,0.0,42.038
1147,1.515,23.665,0.0,42.1813
1148,1.516,23.7592,0.0,42.3219
1149,1.517,23.8528,0.0,42.4607
1150,1.518,23.9458,0.0,42.5983
1151,1.519,24.0373,0.0,42.7348
1152,1.52,24.1269,0.0,42.8701
1153,1.521,24.2159,0.0,43.0043
1154,1.522,24.3044,0.0,43.1373
1155,1.523,24.3922,0.0,43.2689
1156,1.524,24.479,0.0,43.3994
1157,1.525,24.5648,0.0,43.5294
1158,1.526,24.6498,0.0,43.6595
1159,1.527,24.7346,0.0,43.788
1160,1.528,24.8183,0.0,43.9142
1161,1.529,24.9002,0.0,44.0391
1162,1.53,24.9806,0.0,44.1634
1163,1.531,25.0603,0.0,44.2868
1164,1.532,25.1389,0.0,44.4082
1165,1.533,25.2169,0.0,44.5287
1166,1.534,25.2949,0.0,44.6487
1167,1.535,25.3717,0.0,44.7667
1168,1.536,25.4472,0.0,44.8826
1169,1.537,25.5216,0.0,44.9967
1170,1.538,25.595,0.0,45.1096
1171,1.539,25.6685,0.0,45.2211
1172,1.54,25.7424,0.0,45.3316
1173,1.541,25.8151,0.0,45.4408
1174,1.542,25.8864,0.0,45.5474
1175,1.543,25.956,0.0,45.6509
1176,1.544,26.0247,0.0,45.7524
1177,1.545,26.0939,0.0,45.8549
1178,1.546,26.1639,0.0,45.9597
1179,1.547,26.2348,0.0,46.0636
1180,1.548,26.3052,0.0,46.1646
1181,1.549,26.3733,0.0,46.2636
1182,1.55,26.4395,0.0,46.3617
1183,1.551,26.5044,0.0,46.4581
1184,1.552,26.5684,0.0,46.5522
1185,1.553,26.6327,0.0,46.6446
1186,1.554,26.6962,0.0,46.7358
1187,1.555,26.7578,0.0,46.8254
1188,1.556,26.8185,0.0,46.9128
1189,1.557,26.8778,0.0,46.9986
1190,1.558,26.9353,0.0,47.0836
1191,1.559,26.9922,0.0,47.169
1192,1.56,27.0491,0.0,47.2544
1193,1.561,27.1056,0.0,47.3377
1194,1.562,27.1615,0.0,47.419
1195,1.563,27.2169,0.0,47.5003
1196,1.564,27.2712,0.0,47.5808
1197,1.565,27.3229,0.0,47.6596
1198,1.566,27.3736,0.0,47.7374
1199,1.567,27.425,0.0,47.8148
1200,1.568,27.4764,0.0,47.8916
1201,1.569,27.5267,0.0,47.9671
1202,1.57,27.576,0.0,48.0407
1203,1.571,27.624,0.0,48.1116
1204,1.572,27.6705,0.0,48.1794
1205,1.573,27.7161,0.0,48.2444
1206,1.574,27.7608,0.0,48.3078
1207,1.575,27.8043,0.0,48.3703
1208,1.576,27.8467,0.0,48.4329
1209,1.577,27.8891,0.0,48.497
1210,1.578,27.9318,0.0,48.5611
1211,1.579,27.9745,0.0,48.6261
1212,1.58,28.0174,0.0,48.6925
1213,1.581,28.0598,0.0,48.7593
1214,1.582,28.1011,0.0,48.8244
1215,1.583,28.1427,0.0,48.8868
1216,1.584,28.1838,0.0,48.9478
1217,1.585,28.2237,0.0,49.0077
1218,1.586,28.2638,0.0,49.0667
1219,1.587,28.3068,0.0,49.1264
1220,1.588,28.3518,0.0,49.1868
1221,1.589,28.3948,0.0,49.2462
1222,1.59,28.4344,0.0,49.3047
1223,1.591,28.4724,0.0,49.363
1224,1.592,28.5099,0.0,49.4213
1225,1.593,28.5473,0.0,49.4791
1226,1.594,28.586,0.0,49.5369
1227,1.595,28.6249,0.0,49.5945
1228,1.596,28.6629,0.0,49.6499
1229,1.597,28.7005,0.0,49.7026
1230,1.598,28.7382,0.0,49.7553
1231,1.599,28.7779,0.0,49.8105
1232,1.6,28.8183,0.0,49.8659
1233,1.601,28.8565,0.0,49.9202
1234,1.602,28.8946,0.0,49.974
1235,1.603,28.9337,0.0,50.027
1236,1.604,28.9717,0.0,50.0784
1237,1.605,29.0088,0.0,50.1298
1238,1.606,29.0453,0.0,50.1813
1239,1.607,29.0801,0.0,50.2301
1240,1.608,29.1139,0.0,50.2766
1241,1.609,29.1487,0.0,50.3224
1242,1.61,29.1833,0.0,50.3681
1243,1.611,29.2164,0.0,50.4148
1244,1.612,29.2488,0.0,50.4624
1245,1.613,29.2814,0.0,50.511
1246,1.614,29.3132,0.0,50.56
1247,1.615,29.3446,0.0,50.6083
1248,1.616,29.3754,0.0,50.6542
1249,1.617,29.4052,0.0,50.6966
1250,1.618,29.4351,0.0,50.736
1251,1.619,29.4649,0.0,50.7745
1252,1.62,29.4934,0.0,50.8131
1253,1.621,29.5205,0.0,50.8511
1254,1.622,29.5474,0.0,50.8896
1255,1.623,29.5745,0.0,50.9278
1256,1.624,29.5985,0.0,50.9629
1257,1.625,29.6196,0.0,50.9951
1258,1.626,29.6414,0.0,51.0267
1259,1.627,29.6619,0.0,51.0581
1260,1.628,29.6804,0.0,51.0881
1261,1.629,29.6994,0.0,51.1197
1262,1.63,29.7187,0.0,51.1538
1263,1.631,29.7377,0.0,51.1864
1264,1.632,29.7576,0.0,51.2167
1265,1.633,29.779,0.0,51.2478
1266,1.634,29.8014,0.0,51.2806
1267,1.635,29.8234,0.0,51.3153
1268,1.636,29.8424,0.0,51.3496
1269,1.637,29.8599,0.0,51.3816
1270,1.638,29.8787,0.0,51.412
1271,1.639,29.8969,0.0,51.442
1272,1.64,29.914,0.0,51.4722
1273,1.641,29.9319,0.0,51.5039
1274,1.642,29.9497,0.0,51.5347
1275,1.643,29.9674,0.0,51.5624
1276,1.644,29.986,0.0,51.5886
1277,1.645,30.0045,0.0,51.6153
1278,1.646,30.0219,0.0,51.6427
1279,1.647,30.0409,0.0,51.6714
1280,1.648,30.0622,0.0,51.7001
1281,1.649,30.0838,0.0,51.7274
1282,1.65,30.1041,0.0,51.7528
1283,1.651,30.1234,0.0,51.7765
1284,1.652,30.1406,0.0,51.7983
1285,1.653,30.1537,0.0,51.8162
1286,1.654,30.1639,0.0,51.8325
1287,1.655,30.1728,0.0,51.85
1288,1.656,30.1806,0.0,51.867
1289,1.657,30.1877,0.0,51.8828
1290,1.658,30.1948,0.0,51.8979
1291,1.659,30.2016,0.0,51.9124
1292,1.66,30.2075,0.0,51.9272
1293,1.661,30.2129,0.0,51.9419
1294,1.662,30.2163,0.0,51.9561
1295,1.663,30.2169,0.0,51.9713
1296,1.664,30.2182,0.0,51.9878
1297,1.665,30.2228,0.0,52.0063
1298,1.666,30.2275,0.0,52.0238
1299,1.667,30.2299,0.0,52.0373
1300,1.668,30.2305,0.0,52.0493
1301,1.669,30.2301,0.0,52.0603
1302,1.67,30.2288,0.0,52.0697
1303,1.671,30.2267,0.0,52.079
1304,1.672,30.2245,0.0,52.0868
1305,1.673,30.2227,0.0,52.0926
1306,1.674,30.2192,0.0,52.0978
1307,1.675,30.2132,0.0,52.102
1308,1.676,30.2073,0.0,52.1054
1309,1.677,30.2017,0.0,52.108
1310,1.678,30.1964,0.0,52.1094
1311,1.679,30.1924,0.0,52.1105
1312,1.68,30.188,0.0,52.1117
1313,1.681,30.1821,0.0,52.1124
1314,1.682,30.1761,0.0,52.1122
1315,1.683,30.1702,0.0,52.1111
1316,1.684,30.1621,0.0,52.1084
1317,1.685,30.1508,0.0,52.1033
1318,1.686,30.1373,0.0,52.0959
1319,1.687,30.121,0.0,52.0866
1320,1.688,30.1028,0.0,52.0744
1321,1.689,30.0842,0.0,52.0603
1322,1.69,30.0665,0.0,52.0478
1323,1.691,30.0485,0.0,52.0376
1324,1.692,30.0303,0.0,52.0281
1325,1.693,30.0135,0.0,52.0191
1326,1.694,29.9961,0.0,52.008
1327,1.695,29.9769,0.0,51.9937
1328,1.696,29.958,0.0,51.9765
1329,1.697,29.9397,0.0,51.9559
1330,1.698,29.9209,0.0,51.9337
1331,1.699,29.902,0.0,51.9116
1332,1.7,29.8832,0.0,51.8888
1333,1.701,29.8639,0.0,51.865
1334,1.702,29.842,0.0,51.8395
1335,1.703,29.8184,0.0,51.8115
1336,1.704,29.7964,0.0,51.783
1337,1.705,29.7765,0.0,51.7546
1338,1.706,29.7579,0.0,51.7272
1339,1.707,29.7403,0.0,51.7007
1340,1.708,29.7219,0.0,51.671
1341,1.709,29.7026,0.0,51.6379
1342,1.71,29.6809,0.0,51.6061
1343,1.711,29.6572,0.0,51.5773
1344,1.712,29.6357,0.0,51.5487
1345,1.713,29.6165,0.0,51.5202
1346,1.714,29.5975,0.0,51.4927
1347,1.715,29.5776,0.0,51.4657
1348,1.716,29.5535,0.0,51.4369
1349,1.717,29.5262,0.0,51.4067
1350,1.718,29.5013,0.0,51.3782
1351,1.719,29.4786,0.0,51.3517
1352,1.72,29.454,0.0,51.3275
1353,1.721,29.4273,0.0,51.3039
1354,1.722,29.4001,0.0,51.2784
1355,1.723,29.373,0.0,51.2524
1356,1.724,29.3476,0.0,51.2276
1357,1.725,29.3231,0.0,51.2038
1358,1.726,29.297,0.0,51.1807
1359,1.727,29.2703,0.0,51.1566
1360,1.728,29.2451,0.0,51.129
1361,1.729,29.2204,0.0,51.0982
1362,1.73,29.1934,0.0,51.0656
1363,1.731,29.1657,0.0,51.0326
1364,1.732,29.1404,0.0,51.0002
1365,1.733,29.1154,0.0,50.9664
1366,1.734,29.0888,0.0,50.9277
1367,1.735,29.0608,0.0,50.8866
1368,1.736,29.0299,0.0,50.848
1369,1.737,28.9975,0.0,50.8107
1370,1.738,28.9661,0.0,50.773
1371,1.739,28.9366,0.0,50.7345
1372,1.74,28.9097,0.0,50.6939
1373,1.741,28.8831,0.0,50.6507
1374,1.742,28.8561,0.0,50.6062
1375,1.743,28.8296,0.0,50.5617
1376,1.744,28.8017,0.0,50.5158
1377,1.745,28.7715,0.0,50.4704
1378,1.746,28.7395,0.0,50.4287
1379,1.747,28.7077,0.0,50.3854
1380,1.748,28.6769,0.0,50.3374
1381,1.749,28.6429,0.0,50.2889
1382,1.75,28.6044,0.0,50.2408
1383,1.751,28.5645,0.0,50.1927
1384,1.752,28.5234,0.0,50.145
1385,1.753,28.4848,0.0,50.0978
