Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
1518,1.867,16.231,0.0,25.308
1519,1.868,15.89,0.0,24.831
1520,1.869,15.525,0.0,24.355
1521,1.87,15.147,0.0,23.826
1522,1.871,14.755,0.0,23.281
1523,1.872,14.343,0.0,22.718
1524,1.873,13.919,0.0,22.124
1525,1.874,13.486,0.0,21.523
1526,1.875,13.05,0.0,20.902
1527,1.876,12.615,0.0,20.25
1528,1.877,12.174,0.0,19.581
1529,1.878,11.727,0.0,18.893
1530,1.879,11.28,0.0,18.196
1531,1.88,10.834,0.0,17.508
1532,1.881,10.38,0.0,16.808
1533,1.882,9.93,0.0,16.117
1534,1.883,9.483,0.0,15.422
1535,1.884,9.041,0.0,14.719
1536,1.885,8.61,0.0,14.015
1537,1.886,8.19,0.0,13.299
1538,1.887,7.777,0.0,12.6
1539,1.888,7.377,0.0,11.922
1540,1.889,6.989,0.0,11.274
1541,1.89,6.618,0.0,10.626
1542,1.891,6.27,0.0,9.987
1543,1.892,5.943,0.0,9.367
1544,1.893,5.638,0.0,8.799
1545,1.894,5.356,0.0,8.226
1546,1.895,5.095,0.0,7.702
1547,1.896,4.85,0.0,7.246
1548,1.897,4.626,0.0,6.8
1549,1.898,4.421,0.0,6.402
1550,1.899,4.233,0.0,6.031
1551,1.9,4.066,0.0,5.689
1552,1.901,3.915,0.0,5.39
1553,1.902,3.78,0.0,5.106
1554,1.903,3.661,0.0,4.849
1555,1.904,3.556,0.0,4.614
1556,1.905,3.459,0.0,4.431
1557,1.906,3.376,0.0,4.286
1558,1.907,3.301,0.0,4.101
1559,1.908,3.23,0.0,3.993
1560,1.909,3.169,0.0,3.922
1561,1.91,3.114,0.0,3.782
1562,1.911,3.065,0.0,3.639
1563,1.912,3.026,0.0,3.568
1564,1.913,2.99,0.0,4.018
1565,1.914,2.959,0.0,3.59
1566,1.915,2.932,0.0,3.588
1567,1.916,2.91,0.0,3.51
1568,1.917,2.886,0.0,3.509
1569,1.918,2.865,0.0,3.457
1570,1.919,2.848,0.0,3.393
1571,1.92,2.832,0.0,3.405
1572,1.921,2.817,0.0,3.39
1573,1.922,2.804,0.0,3.409
1574,1.923,2.797,0.0,3.425
1575,1.924,2.792,0.0,3.445
1576,1.925,2.786,0.0,3.469
1577,1.926,2.781,0.0,3.494
1578,1.927,2.78,0.0,3.472
1579,1.928,2.773,0.0,3.514
1580,1.929,2.768,0.0,3.565
1581,1.93,2.765,0.0,3.604
1582,1.931,2.762,0.0,3.678
1583,1.932,2.764,0.0,3.672
1584,1.933,2.768,0.0,3.643
1585,1.934,2.772,0.0,3.679
1586,1.935,2.776,0.0,3.738
1587,1.936,2.782,0.0,3.789
1588,1.937,2.789,0.0,3.874
1589,1.938,2.796,0.0,3.921
1590,1.939,2.803,0.0,3.982
1591,1.94,2.814,0.0,3.974
1592,1.941,2.825,0.0,3.936
1593,1.942,2.832,0.0,3.987
1594,1.943,2.842,0.0,4.005
1595,1.944,2.858,0.0,4.028
1596,1.945,2.871,0.0,4.11
1597,1.946,2.885,0.0,4.17
1598,1.947,2.901,0.0,4.219
1599,1.948,2.916,0.0,4.301
1600,1.949,2.933,0.0,4.277
1601,1.95,2.952,0.0,4.316
1602,1.951,2.972,0.0,4.311
1603,1.952,2.987,0.0,4.41
1604,1.953,3.003,0.0,4.467
1605,1.954,3.02,0.0,4.533
1606,1.955,3.038,0.0,4.606
1607,1.956,3.06,0.0,4.626
1608,1.957,3.086,0.0,4.632
1609,1.958,3.111,0.0,4.674
1610,1.959,3.133,0.0,4.774
1611,1.96,3.157,0.0,4.837
1612,1.961,3.183,0.0,4.862
1613,1.962,3.207,0.0,5.101
1614,1.963,3.231,0.0,5.031
1615,1.964,3.257,0.0,5.122
1616,1.965,3.282,0.0,5.204
1617,1.966,3.31,0.0,5.278
1618,1.967,3.34,0.0,5.331
1619,1.968,3.37,0.0,5.345
1620,1.969,3.402,0.0,5.377
1621,1.97,3.432,0.0,5.462
1622,1.971,3.461,0.0,5.538
1623,1.972,3.494,0.0,5.621
1624,1.973,3.526,0.0,5.699
1625,1.974,3.559,0.0,5.771
1626,1.975,3.593,0.0,5.851
1627,1.976,3.629,0.0,5.939
1628,1.977,3.662,0.0,6.019
1629,1.978,3.697,0.0,6.134
1630,1.979,3.732,0.0,6.251
1631,1.98,3.768,0.0,6.334
1632,1.981,3.806,0.0,6.409
1633,1.982,3.844,0.0,6.472
1634,1.983,3.882,0.0,6.533
1635,1.984,3.921,0.0,6.623
1636,1.985,3.96,0.0,6.702
1637,1.986,4.001,0.0,6.792
1638,1.987,4.045,0.0,6.885
1639,1.988,4.085,0.0,6.989
1640,1.989,4.124,0.0,7.107
1641,1.99,4.166,0.0,7.22
1642,1.991,4.209,0.0,7.313
1643,1.992,4.253,0.0,7.402
1644,1.993,4.303,0.0,7.455
1645,1.994,4.351,0.0,7.519
1646,1.995,4.393,0.0,7.616
1647,1.996,4.437,0.0,7.69
1648,1.997,4.481,0.0,7.777
1649,1.998,4.524,0.0,7.877
1650,1.999,4.569,0.0,7.985
1651,2.0,4.616,0.0,8.107
1652,2.001,4.661,0.0,8.224
1653,2.002,4.707,0.0,8.356
1654,2.003,4.752,0.0,8.471
1655,2.004,4.795,0.0,8.587
1656,2.005,4.843,0.0,8.698
1657,2.006,4.892,0.0,8.795
1658,2.007,4.94,0.0,8.909
1659,2.008,4.989,0.0,9.02
1660,2.009,5.039,0.0,9.113
1661,2.01,5.086,0.0,9.232
1662,2.011,5.133,0.0,9.321
1663,2.012,5.18,0.0,9.414
1664,2.013,5.23,0.0,9.498
1665,2.014,5.277,0.0,9.588
1666,2.015,5.322,0.0,9.674
1667,2.016,5.367,0.0,9.759
1668,2.017,5.41,0.0,9.85
1669,2.018,5.456,0.0,9.929
1670,2.019,5.505,0.0,10.005
1671,2.02,5.552,0.0,10.08
1672,2.021,5.601,0.0,10.138
1673,2.022,5.651,0.0,10.22
1674,2.023,5.696,0.0,10.317
1675,2.024,5.741,0.0,10.405
1676,2.025,5.787,0.0,10.493
1677,2.026,5.83,0.0,10.58
1678,2.027,5.873,0.0,10.668
1679,2.028,5.913,0.0,10.744
1680,2.029,5.955,0.0,10.82
1681,2.03,5.998,0.0,10.903
1682,2.031,6.038,0.0,10.981
1683,2.032,6.077,0.0,11.05
1684,2.033,6.118,0.0,11.112
1685,2.034,6.156,0.0,11.173
1686,2.035,6.194,0.0,11.227
1687,2.036,6.232,0.0,11.278
1688,2.037,6.27,0.0,11.344
1689,2.038,6.306,0.0,11.425
1690,2.039,6.341,0.0,11.493
1691,2.04,6.375,0.0,11.564
1692,2.041,6.407,0.0,11.632
1693,2.042,6.441,0.0,11.691
1694,2.043,6.474,0.0,11.745
1695,2.044,6.506,0.0,11.805
1696,2.045,6.539,0.0,11.868
1697,2.046,6.571,0.0,11.928
1698,2.047,6.604,0.0,11.998
1699,2.048,6.634,0.0,12.064
1700,2.049,6.661,0.0,12.131
1701,2.05,6.693,0.0,12.189
1702,2.051,6.724,0.0,12.253
1703,2.052,6.756,0.0,12.308
1704,2.053,6.794,0.0,12.356
1705,2.054,6.825,0.0,12.417
1706,2.055,6.858,0.0,12.479
1707,2.056,6.893,0.0,12.525
1708,2.057,6.927,0.0,12.58
1709,2.058,6.961,0.0,12.629
1710,2.059,6.995,0.0,12.689
1711,2.06,7.026,0.0,12.758
1712,2.061,7.063,0.0,12.816
1713,2.062,7.102,0.0,12.875
1714,2.063,7.141,0.0,12.938
1715,2.064,7.181,0.0,13.003
1716,2.065,7.225,0.0,13.049
1717,2.066,7.262,0.0,13.107
1718,2.067,7.297,0.0,13.173
1719,2.068,7.331,0.0,13.24
1720,2.069,7.365,0.0,13.306
1721,2.07,7.402,0.0,13.376
1722,2.071,7.441,0.0,13.43
1723,2.072,7.477,0.0,13.488
1724,2.073,7.515,0.0,13.524
1725,2.074,7.551,0.0,13.58
1726,2.075,7.584,0.0,13.647
1727,2.076,7.619,0.0,13.709
1728,2.077,7.656,0.0,13.777
1729,2.078,7.692,0.0,13.842
1730,2.079,7.728,0.0,13.899
1731,2.08,7.764,0.0,13.954
1732,2.081,7.799,0.0,14.01
1733,2.082,7.834,0.0,14.075
1734,2.083,7.87,0.0,14.126
1735,2.084,7.907,0.0,14.17
1736,2.085,7.943,0.0,14.232
1737,2.086,7.978,0.0,14.29
1738,2.087,8.014,0.0,14.335
1739,2.088,8.048,0.0,14.392
1740,2.089,8.081,0.0,14.446
1741,2.09,8.116,0.0,14.491
1742,2.091,8.148,0.0,14.538
1743,2.092,8.181,0.0,14.593
1744,2.093,8.214,0.0,14.638
1745,2.094,8.248,0.0,14.677
1746,2.095,8.279,0.0,14.73
1747,2.096,8.305,0.0,14.796
1748,2.097,8.335,0.0,14.851
1749,2.098,8.364,0.0,14.909
1750,2.099,8.394,0.0,14.958
1751,2.1,8.427,0.0,14.995
1752,2.101,8.459,0.0,15.036
1753,2.102,8.493,0.0,15.086
1754,2.103,8.53,0.0,15.118
1755,2.104,8.561,0.0,15.166
1756,2.105,8.586,0.0,15.214
1757,2.106,8.609,0.0,15.259
1758,2.107,8.629,0.0,15.315
1759,2.108,8.653,0.0,15.357
1760,2.109,8.68,0.0,15.392
1761,2.11,8.707,0.0,15.429
1762,2.111,8.736,0.0,15.466
1763,2.112,8.765,0.0,15.498
1764,2.113,8.795,0.0,15.531
1765,2.114,8.825,0.0,15.567
1766,2.115,8.852,0.0,15.6
1767,2.116,8.879,0.0,15.634
1768,2.117,8.905,0.0,15.663
1769,2.118,8.931,0.0,15.699
1770,2.119,8.958,0.0,15.742
1771,2.12,8.982,0.0,15.786
1772,2.121,9.008,0.0,15.825
1773,2.122,9.029,0.0,15.872
1774,2.123,9.052,0.0,15.912
1775,2.124,9.072,0.0,15.941
1776,2.125,9.087,0.0,15.977
1777,2.126,9.103,0.0,16.025
1778,2.127,9.123,0.0,16.056
1779,2.128,9.142,0.0,16.079
1780,2.129,9.162,0.0,16.111
1781,2.13,9.183,0.0,16.138
1782,2.131,9.203,0.0,16.169
1783,2.132,9.221,0.0,16.207
1784,2.133,9.24,0.0,16.241
1785,2.134,9.26,0.0,16.271
1786,2.135,9.281,0.0,16.305
1787,2.136,9.306,0.0,16.332
1788,2.137,9.325,0.0,16.368
1789,2.138,9.343,0.0,16.406
1790,2.139,9.365,0.0,16.441
1791,2.14,9.385,0.0,16.468
1792,2.141,9.402,0.0,16.515
1793,2.142,9.426,0.0,16.539
1794,2.143,9.448,0.0,16.568
1795,2.144,9.467,0.0,16.601
1796,2.145,9.489,0.0,16.626
1797,2.146,9.507,0.0,16.676
1798,2.147,9.526,0.0,16.725
1799,2.148,9.548,0.0,16.77
1800,2.149,9.57,0.0,16.817
1801,2.15,9.596,0.0,16.854
1802,2.151,9.627,0.0,16.878
1803,2.152,9.652,0.0,16.915
1804,2.153,9.68,0.0,16.955
1805,2.154,9.7,0.0,17.0
1806,2.155,9.711,0.0,17.05
1807,2.156,9.728,0.0,17.093
1808,2.157,9.747,0.0,17.138
1809,2.158,9.763,0.0,17.182
1810,2.159,9.783,0.0,17.22
1811,2.16,9.802,0.0,17.261
1812,2.161,9.817,0.0,17.309
1813,2.162,9.836,0.0,17.341
1814,2.163,9.861,0.0,17.371
1815,2.164,9.884,0.0,17.408
1816,2.165,9.908,0.0,17.43
1817,2.166,9.93,0.0,17.462
1818,2.167,9.949,0.0,17.507
1819,2.168,9.97,0.0,17.538
1820,2.169,9.993,0.0,17.567
1821,2.17,10.017,0.0,17.599
1822,2.171,10.041,0.0,17.631
1823,2.172,10.07,0.0,17.645
1824,2.173,10.093,0.0,17.691
1825,2.174,10.11,0.0,17.753
1826,2.175,10.132,0.0,17.808
1827,2.176,10.155,0.0,17.871
1828,2.177,10.178,0.0,17.919
1829,2.178,10.205,0.0,17.946
1830,2.179,10.231,0.0,17.985
1831,2.18,10.256,0.0,18.022
1832,2.181,10.281,0.0,18.063
1833,2.182,10.307,0.0,18.116
1834,2.183,10.334,0.0,18.16
1835,2.184,10.36,0.0,18.199
1836,2.185,10.387,0.0,18.238
1837,2.186,10.415,0.0,18.276
1838,2.187,10.442,0.0,18.313
1839,2.188,10.472,0.0,18.357
1840,2.189,10.503,0.0,18.404
1841,2.19,10.527,0.0,18.462
1842,2.191,10.554,0.0,18.514
1843,2.192,10.578,0.0,18.568
1844,2.193,10.599,0.0,18.625
1845,2.194,10.625,0.0,18.66
1846,2.195,10.651,0.0,18.698
1847,2.196,10.672,0.0,18.747
1848,2.197,10.698,0.0,18.781
1849,2.198,10.725,0.0,18.814
1850,2.199,10.755,0.0,18.852
1851,2.2,10.777,0.0,18.884
1852,2.201,10.803,0.0,18.894
1853,2.202,10.824,0.0,18.923
1854,2.203,10.835,0.0,18.959
1855,2.204,10.856,0.0,18.991
1856,2.205,10.881,0.0,19.03
1857,2.206,10.899,0.0,19.067
1858,2.207,10.911,0.0,19.109
1859,2.208,10.926,0.0,19.142
1860,2.209,10.936,0.0,19.176
1861,2.21,10.95,0.0,19.203
1862,2.211,10.972,0.0,19.217
1863,2.212,10.988,0.0,19.225
1864,2.213,11.005,0.0,19.22
1865,2.214,11.024,0.0,19.227
1866,2.215,11.037,0.0,19.233
1867,2.216,11.049,0.0,19.248
1868,2.217,11.057,0.0,19.275
1869,2.218,11.06,0.0,19.303
1870,2.219,11.064,0.0,19.33
1871,2.22,11.066,0.0,19.348
1872,2.221,11.068,0.0,19.344
1873,2.222,11.073,0.0,19.332
1874,2.223,11.075,0.0,19.318
1875,2.224,11.069,0.0,19.31
1876,2.225,11.058,0.0,19.317
1877,2.226,11.046,0.0,19.313
1878,2.227,11.034,0.0,19.301
1879,2.228,11.025,0.0,19.276
1880,2.229,11.014,0.0,19.253
1881,2.23,11.007,0.0,19.231
1882,2.231,10.991,0.0,19.196
1883,2.232,10.97,0.0,19.161
1884,2.233,10.948,0.0,19.119
1885,2.234,10.92,0.0,19.068
1886,2.235,10.89,0.0,19.018
1887,2.236,10.856,0.0,18.967
1888,2.237,10.818,0.0,18.918
1889,2.238,10.772,0.0,18.866
1890,2.239,10.73,0.0,18.809
1891,2.24,10.692,0.0,18.741
1892,2.241,10.646,0.0,18.673
1893,2.242,10.6,0.0,18.599
1894,2.243,10.55,0.0,18.518
1895,2.244,10.489,0.0,18.445
1896,2.245,10.433,0.0,18.344
1897,2.246,10.381,0.0,18.211
1898,2.247,10.328,0.0,18.085
1899,2.248,10.267,0.0,17.973
1900,2.249,10.208,0.0,17.879
1901,2.25,10.141,0.0,17.822
1902,2.251,10.077,0.0,17.749
1903,2.252,10.014,0.0,17.652
1904,2.253,9.952,0.0,17.54
1905,2.254,9.887,0.0,17.417
1906,2.255,9.817,0.0,17.296
1907,2.256,9.746,0.0,17.173
1908,2.257,9.678,0.0,17.058
1909,2.258,9.609,0.0,16.955
1910,2.259,9.544,0.0,16.853
1911,2.26,9.48,0.0,16.761
1912,2.261,9.416,0.0,16.671
1913,2.262,9.355,0.0,16.569
1914,2.263,9.293,0.0,16.468
1915,2.264,9.229,0.0,16.367
1916,2.265,9.164,0.0,16.274
1917,2.266,9.109,0.0,16.166
1918,2.267,9.053,0.0,16.067
1919,2.268,9.002,0.0,15.968
1920,2.269,8.959,0.0,15.86
1921,2.27,8.911,0.0,15.778
1922,2.271,8.861,0.0,15.717
1923,2.272,8.815,0.0,15.643
1924,2.273,8.766,0.0,15.583
1925,2.274,8.722,0.0,15.517
1926,2.275,8.683,0.0,15.446
1927,2.276,8.643,0.0,15.383
1928,2.277,8.604,0.0,15.334
1929,2.278,8.565,0.0,15.272
1930,2.279,8.526,0.0,15.191
1931,2.28,8.487,0.0,15.128
1932,2.281,8.45,0.0,15.062
1933,2.282,8.412,0.0,14.999
1934,2.283,8.372,0.0,14.961
1935,2.284,8.336,0.0,14.893
1936,2.285,8.302,0.0,14.821
1937,2.286,8.265,0.0,14.746
1938,2.287,8.231,0.0,14.644
1939,2.288,8.194,0.0,14.572
1940,2.289,8.157,0.0,14.511
1941,2.29,8.117,0.0,14.443
1942,2.291,8.078,0.0,14.376
1943,2.292,8.043,0.0,14.301
1944,2.293,7.998,0.0,14.224
1945,2.294,7.953,0.0,14.144
1946,2.295,7.904,0.0,14.073
1947,2.296,7.859,0.0,13.997
1948,2.297,7.821,0.0,13.902
1949,2.298,7.781,0.0,13.823
1950,2.299,7.742,0.0,13.743
1951,2.3,7.7,0.0,13.665
1952,2.301,7.661,0.0,13.579
1953,2.302,7.629,0.0,13.477
1954,2.303,7.59,0.0,13.409
1955,2.304,7.548,0.0,13.355
1956,2.305,7.51,0.0,13.309
1957,2.306,7.473,0.0,13.263
1958,2.307,7.439,0.0,13.206
1959,2.308,7.413,0.0,13.16
1960,2.309,7.389,0.0,13.107
1961,2.31,7.365,0.0,13.059
1962,2.311,7.351,0.0,13.001
1963,2.312,7.338,0.0,12.932
1964,2.313,7.321,0.0,12.886
1965,2.314,7.307,0.0,12.862
1966,2.315,7.288,0.0,12.869
1967,2.316,7.269,0.0,12.881
1968,2.317,7.258,0.0,12.882
1969,2.318,7.25,0.0,12.887
1970,2.319,7.24,0.0,12.876
1971,2.32,7.229,0.0,12.834
1972,2.321,7.212,0.0,12.825
1973,2.322,7.191,0.0,12.81
1974,2.323,7.172,0.0,12.784
1975,2.324,7.152,0.0,12.782
1976,2.325,7.134,0.0,12.749
1977,2.326,7.121,0.0,12.686
1978,2.327,7.102,0.0,12.629
1979,2.328,7.079,0.0,12.559
1980,2.329,7.058,0.0,12.505
1981,2.33,7.027,0.0,12.479
1982,2.331,6.993,0.0,12.445
1983,2.332,6.968,0.0,12.391
1984,2.333,6.941,0.0,12.344
1985,2.334,6.905,0.0,12.313
1986,2.335,6.879,0.0,12.246
1987,2.336,6.847,0.0,12.208
1988,2.337,6.814,0.0,12.191
1989,2.338,6.792,0.0,12.113
1990,2.339,6.766,0.0,12.062
1991,2.34,6.737,0.0,12.005
1992,2.341,6.709,0.0,11.913
1993,2.342,6.674,0.0,11.85
1994,2.343,6.639,0.0,11.795
1995,2.344,6.604,0.0,11.746
1996,2.345,6.57,0.0,11.715
1997,2.346,6.543,0.0,11.67
1998,2.347,6.516,0.0,11.628
1999,2.348,6.496,0.0,11.574
2000,2.349,6.481,0.0,11.509
2001,2.35,6.456,0.0,11.477
2002,2.351,6.435,0.0,11.41
2003,2.352,6.416,0.0,11.34
2004,2.353,6.394,0.0,11.279
2005,2.354,6.377,0.0,11.205
2006,2.355,6.359,0.0,11.136
2007,2.356,6.344,0.0,11.086
2008,2.357,6.323,0.0,11.033
2009,2.358,6.302,0.0,10.961
2010,2.359,6.278,0.0,10.929
2011,2.36,6.245,0.0,10.947
2012,2.361,6.221,0.0,10.931
2013,2.362,6.202,0.0,10.934
2014,2.363,6.179,0.0,10.904
2015,2.364,6.161,0.0,10.825
2016,2.365,6.135,0.0,10.786
2017,2.366,6.101,0.0,10.775
2018,2.367,6.071,0.0,10.743
2019,2.368,6.043,0.0,10.698
2020,2.369,6.02,0.0,10.653
2021,2.37,6.004,0.0,10.587
2022,2.371,5.98,0.0,10.537
2023,2.372,5.963,0.0,10.52
2024,2.373,5.934,0.0,10.484
2025,2.374,5.893,0.0,10.422
2026,2.375,5.868,0.0,10.398
2027,2.376,5.841,0.0,10.318
2028,2.377,5.819,0.0,10.27
2029,2.378,5.801,0.0,10.241
2030,2.379,5.777,0.0,10.181
2031,2.38,5.753,0.0,10.103
2032,2.381,5.727,0.0,10.03
2033,2.382,5.694,0.0,9.94
2034,2.383,5.663,0.0,9.84
2035,2.384,5.631,0.0,9.795
2036,2.385,5.601,0.0,9.738
2037,2.386,5.565,0.0,9.72
2038,2.387,5.533,0.0,9.686
2039,2.388,5.508,0.0,9.624
2040,2.389,5.472,0.0,9.66
2041,2.39,5.443,0.0,9.596
2042,2.391,5.418,0.0,9.507
2043,2.392,5.389,0.0,9.502
2044,2.393,5.367,0.0,9.346
2045,2.394,5.339,0.0,9.243
2046,2.395,5.301,0.0,9.224
2047,2.396,5.259,0.0,9.148
2048,2.397,5.22,0.0,9.138
2049,2.398,5.194,0.0,9.088
2050,2.399,5.171,0.0,9.051
2051,2.4,5.149,0.0,8.971
2052,2.401,5.129,0.0,8.785
2053,2.402,5.093,0.0,8.689
2054,2.403,5.054,0.0,8.61
2055,2.404,5.02,0.0,8.62
2056,2.405,4.983,0.0,8.656
2057,2.406,4.95,0.0,8.613
2058,2.407,4.917,0.0,8.62
2059,2.408,4.89,0.0,8.523
2060,2.409,4.85,0.0,8.482
2061,2.41,4.82,0.0,8.485
2062,2.411,4.808,0.0,8.3
2063,2.412,4.786,0.0,8.134
2064,2.413,4.781,0.0,7.924
2065,2.414,4.768,0.0,7.655
2066,2.415,4.721,0.0,7.595
2067,2.416,4.666,0.0,7.705
2068,2.417,4.61,0.0,7.744
2069,2.418,4.557,0.0,7.81
2070,2.419,4.53,0.0,7.796
2071,2.42,4.523,0.0,7.85
2072,2.421,4.505,0.0,7.205
2073,2.422,4.474,0.0,7.108
2074,2.423,4.457,0.0,6.946
2075,2.424,4.431,0.0,6.888
2076,2.425,4.398,0.0,6.946
2077,2.426,4.372,0.0,6.91
2078,2.427,4.33,0.0,6.954
2079,2.428,4.296,0.0,6.992
2080,2.429,4.267,0.0,6.961
2081,2.43,4.234,0.0,6.957
2082,2.431,4.206,0.0,6.94
2083,2.432,4.165,0.0,7.032
2084,2.433,4.139,0.0,7.043
2085,2.434,4.126,0.0,6.956
2086,2.435,4.091,0.0,6.89
2087,2.436,4.062,0.0,6.689
2088,2.437,4.025,0.0,6.57
2089,2.438,3.988,0.0,6.494
2090,2.439,3.97,0.0,6.284
2091,2.44,3.936,0.0,6.22
2092,2.441,3.908,0.0,6.063
2093,2.442,3.886,0.0,5.93
2094,2.443,3.856,0.0,5.908
2095,2.444,3.847,0.0,5.755
2096,2.445,3.83,0.0,5.695
2097,2.446,3.798,0.0,5.682
2098,2.447,3.77,0.0,5.912
2099,2.448,3.731,0.0,5.628
2100,2.449,3.697,0.0,5.511
2101,2.45,3.682,0.0,5.195
2102,2.451,3.663,0.0,5.147
2103,2.452,3.639,0.0,5.039
2104,2.453,3.626,0.0,5.232
2105,2.454,3.611,0.0,5.335
2106,2.455,3.588,0.0,5.323
2107,2.456,3.57,0.0,4.539
2108,2.457,3.564,0.0,4.34
2109,2.458,3.539,0.0,4.489
2110,2.459,3.488,0.0,4.613
2111,2.46,3.448,0.0,4.453
2112,2.461,3.408,0.0,4.433
2113,2.462,3.33,0.0,4.847
2114,2.463,3.306,0.0,4.797
2115,2.464,3.328,0.0,4.54
2116,2.465,3.319,0.0,4.499
2117,2.466,3.318,0.0,4.476
2118,2.467,3.313,0.0,4.321
2119,2.468,3.296,0.0,4.252
2120,2.469,3.282,0.0,4.092
2121,2.47,3.268,0.0,3.712
2122,2.471,3.266,0.0,3.388
2123,2.472,3.255,0.0,3.497
2124,2.473,3.247,0.0,4.143
2125,2.474,3.255,0.0,3.534
2126,2.475,3.242,0.0,4.121
2127,2.476,3.202,0.0,3.861
2128,2.477,3.161,0.0,4.315
2129,2.478,3.132,0.0,4.394
2130,2.479,3.123,0.0,3.767
2131,2.48,3.103,0.0,3.911
2132,2.481,3.067,0.0,3.341
2133,2.482,3.053,0.0,3.775
2134,2.483,3.066,0.0,3.352
2135,2.484,3.058,0.0,4.072
2136,2.485,3.083,0.0,3.823
2137,2.486,3.098,0.0,2.981
2138,2.487,3.05,0.0,2.854
2139,2.488,3.026,0.0,3.871
2140,2.489,3.004,0.0,3.271
2141,2.49,2.97,0.0,3.263
2142,2.491,2.963,0.0,3.544
2143,2.492,2.943,0.0,4.051
2144,2.493,2.934,0.0,5.102
2145,2.494,2.926,0.0,4.727
2146,2.495,2.929,0.0,3.478
2147,2.496,2.925,0.0,3.733
2148,2.497,2.912,0.0,3.38
2149,2.498,2.908,0.0,3.577
2150,2.499,2.903,0.0,3.315
2151,2.5,2.899,0.0,4.451
