Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
174,0.573,5.85201321166,0.0,2.93915137715
175,0.574,5.74051989851,0.0,2.84030019577
176,0.575,5.63748207254,0.0,2.74740045356
177,0.576,5.53836536233,0.0,2.65794782617
178,0.577,5.44849685479,0.0,2.5773210702
179,0.578,5.36442946025,0.0,2.50213405735
180,0.579,5.28686023692,0.0,2.43128690149
181,0.58,5.21429619648,0.0,2.36520449438
182,0.581,5.14639164144,0.0,2.30357563397
183,0.582,5.08395532904,0.0,2.24544282623
184,0.583,5.02558095013,0.0,2.19125186896
185,0.584,4.97100846515,0.0,2.14076516277
186,0.585,4.92213785596,0.0,2.09596330549
187,0.586,4.87442531535,0.0,2.05220353185
188,0.587,4.83100078248,0.0,2.01095054615
189,0.588,4.79141057328,0.0,1.97532133287
190,0.589,4.7556843375,0.0,1.9418260111
191,0.59,4.72255180772,0.0,1.91094177372
192,0.591,4.693763807,0.0,1.88450525965
193,0.592,4.66542122019,0.0,1.85847273008
194,0.593,4.64115050337,0.0,1.83663372259
195,0.594,4.61898961606,0.0,1.81695507768
196,0.595,4.60063753445,0.0,1.80122535381
197,0.596,4.58070194113,0.0,1.78380530046
198,0.597,4.56271193611,0.0,1.76839392961
199,0.598,4.54488811771,0.0,1.75312806683
200,0.599,4.52552903525,0.0,1.73621687597
201,0.6,4.50751312484,0.0,1.71896387287
202,0.601,4.48525119676,0.0,1.6989258735
203,0.602,4.4616471414,0.0,1.67742558878
204,0.603,4.436312965,0.0,1.65233188646
205,0.604,4.40556303499,0.0,1.62315334859
206,0.605,4.37502888287,0.0,1.59242411001
207,0.606,4.34067458076,0.0,1.55755686272
208,0.607,4.30283109492,0.0,1.51887655922
209,0.608,4.26325393317,0.0,1.47823309513
210,0.609,4.22332181851,0.0,1.43541602054
211,0.61,4.18342531842,0.0,1.39252690525
212,0.611,4.14365096685,0.0,1.34965491188
213,0.612,4.10408131152,0.0,1.30688563342
214,0.613,4.06478325894,0.0,1.26264726437
215,0.614,4.02705777784,0.0,1.22000938963
216,0.615,3.98968026943,0.0,1.17927001305
217,0.616,3.9559405447,0.0,1.14076842878
218,0.617,3.92450536423,0.0,1.10470220292
219,0.618,3.89521407049,0.0,1.07090998438
220,0.619,3.86978668864,0.0,1.04130224121
221,0.62,3.84791886297,0.0,1.01556856352
222,0.621,3.82846763935,0.0,0.992465487733
223,0.622,3.81183956201,0.0,0.974048618497
224,0.623,3.79726314956,0.0,0.957878168966
225,0.624,3.78463311509,0.0,0.943846912236
226,0.625,3.77433910314,0.0,0.933983504054
227,0.626,3.76614004731,0.0,0.92485324289
228,0.627,3.75928764059,0.0,0.918801173188
229,0.628,3.75291867451,0.0,0.914866232298
230,0.629,3.74694064285,0.0,0.909776141556
231,0.63,3.74178886093,0.0,0.905603956162
232,0.631,3.7350810458,0.0,0.899686583508
233,0.632,3.72724257843,0.0,0.890912615661
234,0.633,3.7171840351,0.0,0.879642011956
235,0.634,3.70583664286,0.0,0.863752752857
236,0.635,3.69035629952,0.0,0.843209630177
237,0.636,3.67296948868,0.0,0.818924752385
238,0.637,3.65196409426,0.0,0.78896328811
239,0.638,3.63045637022,0.0,0.755271283773
240,0.639,3.60717093851,0.0,0.717979988035
241,0.64,3.58332200536,0.0,0.67846216657
242,0.641,3.5611632625,0.0,0.637743712787
243,0.642,3.53874102431,0.0,0.596703087549
244,0.643,3.51926516729,0.0,0.555937353256
245,0.644,3.50222302362,0.0,0.516427839629
246,0.645,3.48731895942,0.0,0.479377402587
247,0.646,3.4748064494,0.0,0.445083408824
248,0.647,3.46636334596,0.0,0.413984815552
249,0.648,3.45958274545,0.0,0.386343383716
250,0.649,3.45468993547,0.0,0.362420202899
251,0.65,3.45126814211,0.0,0.341730989461
252,0.651,3.45043584862,0.0,0.32407634769
253,0.652,3.44992791133,0.0,0.308320599594
254,0.653,3.4513016826,0.0,0.293264834767
255,0.654,3.45287546621,0.0,0.278447852446
256,0.655,3.4552789922,0.0,0.263095398303
257,0.656,3.45930101575,0.0,0.246624899936
258,0.657,3.46590374998,0.0,0.228662753929
259,0.658,3.47550619297,0.0,0.209710058835
260,0.659,3.4872943716,0.0,0.190315748291
261,0.66,3.50397058421,0.0,0.170660341821
262,0.661,3.52359150684,0.0,0.151459672717
263,0.662,3.54808363643,0.0,0.133492189362
264,0.663,3.57646553899,0.0,0.11709885133
265,0.664,3.60761664968,0.0,0.10245166247
266,0.665,3.64182188416,0.0,0.0898897755795
267,0.666,3.67762324287,0.0,0.079182978347
268,0.667,3.71502958884,0.0,0.0703416170527
269,0.668,3.7539363578,0.0,0.0632375232127
270,0.669,3.79157501319,0.0,0.0576145071647
271,0.67,3.82905265281,0.0,0.0532712523822
272,0.671,3.86490953893,0.0,0.0499986056281
273,0.672,3.90027768792,0.0,0.0476181277061
274,0.673,3.93634215871,0.0,0.0460032959298
275,0.674,3.97173484156,0.0,0.0450547796884
276,0.675,4.00638932674,0.0,0.0446926890943
277,0.676,4.0416153432,0.0,0.044929567441
278,0.677,4.07488679181,0.0,0.0458435860563
279,0.678,4.10631027854,0.0,0.0475619716779
280,0.679,4.1335354528,0.0,0.0503852904351
281,0.68,4.15305958067,0.0,0.0547992126016
282,0.681,4.16408124095,0.0,0.0613807348036
283,0.682,4.16094338853,0.0,0.071120185665
284,0.683,4.14474156383,0.0,0.0851949383542
285,0.684,4.1149228602,0.0,0.105812286612
286,0.685,4.07363284089,0.0,0.135224462371
287,0.686,4.02445742169,0.0,0.177272045978
288,0.687,3.97724539713,0.0,0.236945125375
289,0.688,3.94371375661,0.0,0.319927576758
290,0.689,3.93291666785,0.0,0.433452347595
291,0.69,3.96127918278,0.0,0.585449475968
292,0.691,4.04026029344,0.0,0.783986300757
293,0.692,4.18071905657,0.0,1.03594274993
294,0.693,4.39194417747,0.0,1.3471365027
295,0.694,4.68090321277,0.0,1.7214169067
296,0.695,5.05127189783,0.0,2.16159698654
297,0.696,5.50221804676,0.0,2.66356190768
298,0.697,6.03332874594,0.0,3.22903677177
299,0.698,6.64033606258,0.0,3.84827077518
300,0.699,7.31385588761,0.0,4.51499712597
301,0.7,8.05115410786,0.0,5.22381727524
302,0.701,8.84071958205,0.0,5.96874559605
303,0.702,9.66459094336,0.0,6.72863872948
304,0.703,10.52183257,0.0,7.50717226362
305,0.704,11.4009635961,0.0,8.29309167662
306,0.705,12.293184571,0.0,9.08111075161
307,0.706,13.1983541704,0.0,9.86795596034
308,0.707,14.1122797929,0.0,10.6565204768
309,0.708,15.0344540195,0.0,11.4469062319
310,0.709,15.9617591228,0.0,12.2292287084
311,0.71,16.8968971224,0.0,13.0173653729
312,0.711,17.8350694712,0.0,13.7997106845
313,0.712,18.7792047175,0.0,14.5831186418
314,0.713,19.7280901405,0.0,15.3668425271
315,0.714,20.6817834126,0.0,16.1512689964
316,0.715,21.6352851333,0.0,16.9321569735
317,0.716,22.5948508172,0.0,17.7110098177
318,0.717,23.5482214729,0.0,18.4858247296
319,0.718,24.4958434211,0.0,19.2528853769
320,0.719,25.442763205,0.0,20.0169982743
321,0.72,26.3782381699,0.0,20.7686493715
322,0.721,27.303256848,0.0,21.5137909349
323,0.722,28.2170908807,0.0,22.2472205407
324,0.723,29.1123212725,0.0,22.9673645532
325,0.724,29.9885489282,0.0,23.6691391379
326,0.725,30.8510265137,0.0,24.3574063819
327,0.726,31.6809664504,0.0,25.0204280474
328,0.727,32.490412635,0.0,25.6693143383
329,0.728,33.268533495,0.0,26.2892527714
330,0.729,34.0220826963,0.0,26.8916601336
331,0.73,34.7462638633,0.0,27.4723562978
332,0.731,35.4373379375,0.0,28.0227608704
333,0.732,36.1055224543,0.0,28.5574940589
334,0.733,36.7408802467,0.0,29.0676734169
335,0.734,37.340707063,0.0,29.5455187334
336,0.735,37.9065796221,0.0,29.9978957441
337,0.736,38.4404050148,0.0,30.4265951273
338,0.737,38.9437338897,0.0,30.8330763206
339,0.738,39.4158467311,0.0,31.2167351715
340,0.739,39.8604936826,0.0,31.5754845573
341,0.74,40.2731749693,0.0,31.9107712892
342,0.741,40.6547206774,0.0,32.223377441
343,0.742,41.0091819489,0.0,32.5170024847
344,0.743,41.3366881577,0.0,32.786200073
345,0.744,41.6383044234,0.0,33.0375175093
346,0.745,41.9157998839,0.0,33.2725808383
347,0.746,42.1709269426,0.0,33.4873735175
348,0.747,42.3990393135,0.0,33.6832950532
349,0.748,42.6056095569,0.0,33.8653310587
350,0.749,42.7938911509,0.0,34.0307936453
351,0.75,42.9594725396,0.0,34.1813274843
352,0.751,43.1236791424,0.0,34.3249781463
353,0.752,43.2797306216,0.0,34.466927898
354,0.753,43.4280473692,0.0,34.6018817173
355,0.754,43.569628797,0.0,34.7307431398
356,0.755,43.7013941262,0.0,34.8564210702
357,0.756,43.8290417832,0.0,34.9726683058
358,0.757,43.947680177,0.0,35.0864731941
359,0.758,44.0592350248,0.0,35.1938641026
360,0.759,44.1641107933,0.0,35.2952041552
361,0.76,44.2624138055,0.0,35.3905852978
362,0.761,44.3542309491,0.0,35.4800821041
363,0.762,44.4378142041,0.0,35.5678748515
364,0.763,44.5170253833,0.0,35.6459304035
365,0.764,44.5882809381,0.0,35.7225418937
366,0.765,44.6535408946,0.0,35.7937135781
367,0.766,44.7131318767,0.0,35.8597394342
368,0.767,44.7689269837,0.0,35.9165096319
