wavelength;reflectance;direct_transmittance;diffuse_transmittance
1.059;37.3390459;0.0;56.0892465
1.06;37.2887303;0.0;56.0072533
1.061;37.2793012;0.0;55.9984659
1.062;37.2927769;0.0;56.0245147
1.063;37.3427463;0.0;55.988408
1.064;37.394117;0.0;56.0212831
1.065;37.3949816;0.0;56.0842353
1.066;37.3523779;0.0;56.0697839
1.067;37.3189616;0.0;56.0823099
1.068;37.305035;0.0;56.0848968
1.069;37.2840548;0.0;56.0247311
1.07;37.2882956;0.0;56.0228197
1.071;37.3493247;0.0;56.0506649
1.072;37.3550398;0.0;56.0528247
1.073;37.3326721;0.0;56.0753164
1.074;37.320064;0.0;56.0793898
1.075;37.2883042;0.0;56.0389438
1.076;37.2718841;0.0;56.0342878
1.077;37.2665472;0.0;56.0562285
1.078;37.2752892;0.0;56.0655611
1.079;37.3201483;0.0;56.091328
1.08;37.297498;0.0;56.0842427
1.081;37.2975221;0.0;56.0864395
1.082;37.2941139;0.0;56.0980893
1.083;37.235841;0.0;56.0743971
1.084;37.2257307;0.0;56.0917767
1.085;37.2395843;0.0;56.1069376
1.086;37.2721334;0.0;56.1195674
1.087;37.2887891;0.0;56.1126899
1.088;37.3539546;0.0;56.1228583
1.089;37.3618831;0.0;56.1185607
1.09;37.3233526;0.0;56.0585495
1.091;37.3189501;0.0;56.0672377
1.092;37.305999;0.0;56.13355
1.093;37.2952509;0.0;56.1511058
1.094;37.3124655;0.0;56.1689021
1.095;37.2924656;0.0;56.2090712
1.096;37.2301712;0.0;56.1565577
1.097;37.2076283;0.0;56.0957824
1.098;37.2264824;0.0;56.1091251
1.099;37.2278198;0.0;56.1037834
