wavelength;reflectance;direct_transmittance;diffuse_transmittance
0.595;9.93011151428571;0.0;5.23202369473684
0.596;9.88932367142857;0.0;5.21684252105263
0.597;9.85162477619048;0.0;5.20300291052632
0.598;9.81584544761905;0.0;5.18982082105263
0.599;9.77908046666667;0.0;5.17599029473684
0.6;9.74086648571429;0.0;5.16225676842105
0.601;9.70029211904762;0.0;5.14802481052632
0.602;9.65628036190476;0.0;5.13156705263158
0.603;9.60819391428572;0.0;5.11383941052632
0.604;9.55422537619048;0.0;5.09357865263158
0.605;9.49263572380952;0.0;5.06912193684211
0.606;9.42700381904762;0.0;5.04339871578947
0.607;9.35725275238095;0.0;5.01618034736842
0.608;9.28282414285714;0.0;4.98686028421053
0.609;9.20347465238095;0.0;4.95535714210526
0.61;9.12010630952381;0.0;4.92198254210526
0.611;9.03469834285714;0.0;4.88763727894737
0.612;8.95100786666667;0.0;4.85427298421053
0.613;8.86896012857143;0.0;4.82123077368421
0.614;8.78872073809524;0.0;4.78873647368421
0.615;8.71059418571429;0.0;4.75758485789474
0.616;8.63461577142857;0.0;4.72756508421053
0.617;8.56264086666667;0.0;4.69954769473684
0.618;8.49644985238095;0.0;4.6742287368421
0.619;8.43278659047619;0.0;4.6487443
0.62;8.37450410952381;0.0;4.62501415789474
0.621;8.32339916666667;0.0;4.60474422105263
0.622;8.27602730952381;0.0;4.58748680526316
0.623;8.23442317142857;0.0;4.57241654736842
0.624;8.19913553333333;0.0;4.55923137368421
0.625;8.16859007142857;0.0;4.54812755789474
0.626;8.1446127;0.0;4.54055596842105
0.627;8.12648927619048;0.0;4.53549878421053
0.628;8.11216050952381;0.0;4.53076553157895
0.629;8.1015179;0.0;4.52924015263158
0.63;8.09269321904762;0.0;4.52857812631579
0.631;8.08311862380952;0.0;4.52600822631579
0.632;8.068837;0.0;4.52259315789474
0.633;8.0503903047619;0.0;4.51708171052632
0.634;8.02597543333333;0.0;4.50812862631579
0.635;7.98787871904762;0.0;4.49444186315789
0.636;7.93701345714286;0.0;4.47514806315789
0.637;7.87354800952381;0.0;4.44994843157895
0.638;7.79703225238095;0.0;4.41899346842105
0.639;7.71029203809524;0.0;4.38336666842105
0.64;7.61512119047619;0.0;4.34351232631579
0.641;7.51315277142857;0.0;4.29992847368421
0.642;7.40840267142857;0.0;4.25666531578947
0.643;7.30201786190476;0.0;4.21258952631579
0.644;7.19459967142857;0.0;4.16659264210526
0.645;7.08727484761905;0.0;4.12130106315789
0.646;6.9829831;0.0;4.07825993157895
0.647;6.88431257619048;0.0;4.03801447894737
0.648;6.79319051428571;0.0;3.99923428947368
0.649;6.71296695714286;0.0;3.96502596842105
0.65;6.64487626666667;0.0;3.9366238
0.651;6.58863952857143;0.0;3.91412314210526
0.652;6.54205264285714;0.0;3.89476521578947
0.653;6.50188795714286;0.0;3.87768758947368
0.654;6.46449798571429;0.0;3.86241074210526
0.655;6.42670313333333;0.0;3.84711308947368
0.656;6.38648574761905;0.0;3.83081573684211
0.657;6.34192847142857;0.0;3.8125083
0.658;6.29027713809524;0.0;3.79045162105263
0.659;6.23202552380952;0.0;3.76555814210526
0.66;6.16870937619048;0.0;3.73854476315789
0.661;6.10322613809524;0.0;3.70991817368421
0.662;6.03726852857143;0.0;3.68054114210526
0.663;5.97256452857143;0.0;3.6507131
0.664;5.91097117619048;0.0;3.62065715263158
0.665;5.85603159047619;0.0;3.59383271578947
0.666;5.80853663809524;0.0;3.56990573157895
