Id,wavelength,irradiance
25977,0.384823,1015.39
25978,0.384808,1012.39
25979,0.384793,1009.37
25980,0.384778,1006.37
25981,0.384763,1003.39
25982,0.384749,1000.38
25983,0.384734,997.405
25984,0.384719,994.388
25985,0.384704,991.403
25986,0.384689,988.412
25987,0.384675,985.42
25988,0.38466,982.42
25989,0.384645,979.407
25990,0.38463,976.427
25991,0.384615,973.426
25992,0.384601,970.452
25993,0.384586,967.444
25994,0.384571,964.462
25995,0.384556,961.446
25996,0.384541,958.477
25997,0.384527,955.46
25998,0.384512,952.496
25999,0.384497,949.478
26000,0.384482,946.494
26001,0.384468,943.488
26002,0.384453,940.503
26003,0.384438,937.524
26004,0.384423,934.544
26005,0.384408,931.537
26006,0.384394,928.549
26007,0.384379,925.541
26008,0.384364,922.58
26009,0.384349,919.591
26010,0.384335,916.588
26011,0.38432,913.598
26012,0.384305,910.622
26013,0.38429,907.611
26014,0.384275,904.619
26015,0.384261,901.621
26016,0.384246,898.656
26017,0.384231,895.691
26018,0.384216,892.677
26019,0.384202,889.684
26020,0.384187,886.71
26021,0.384172,883.716
26022,0.384157,880.741
26023,0.384143,877.752
26024,0.384128,874.736
26025,0.384113,871.76
26026,0.384098,868.777
26027,0.384084,865.78
26028,0.384069,862.809
26029,0.384054,859.831
26030,0.384039,856.826
26031,0.384025,853.854
26032,0.38401,850.881
26033,0.383995,847.922
26034,0.38398,846.271
26035,0.383966,845.421
26036,0.383951,844.536
26037,0.383936,843.692
26038,0.383921,842.8
26039,0.383907,841.942
26040,0.383892,841.063
26041,0.383877,840.212
26042,0.383862,839.333
26043,0.383848,838.467
26044,0.383833,837.588
26045,0.383818,836.729
26046,0.383803,835.857
26047,0.383789,834.977
26048,0.383774,834.091
26049,0.383759,833.231
26050,0.383745,832.345
26051,0.38373,831.499
26052,0.383715,830.612
26053,0.3837,829.758
26054,0.383686,828.871
26055,0.383671,828.018
26056,0.383656,827.123
26057,0.383642,826.283
26058,0.383627,825.422
26059,0.383612,824.548
26060,0.383597,823.687
26061,0.383583,822.805
26062,0.383568,821.944
26063,0.383553,821.062
26064,0.383539,820.207
26065,0.383524,819.319
26066,0.383509,818.47
26067,0.383494,817.581
26068,0.38348,816.726
26069,0.383465,815.836
26070,0.38345,815.001
26071,0.383436,814.132
26072,0.383421,813.256
26073,0.383406,812.386
26074,0.383391,811.51
26075,0.383377,810.646
26076,0.383362,809.77
26077,0.383347,808.906
26078,0.383333,808.022
26079,0.383318,807.179
26080,0.383303,806.309
26081,0.383289,805.438
26082,0.383274,804.567
26083,0.383259,803.696
26084,0.383245,802.859
26085,0.38323,801.96
26086,0.383215,801.109
26087,0.3832,800.217
26088,0.383186,799.366
26089,0.383171,798.521
26090,0.383156,797.629
26091,0.383142,796.777
26092,0.383127,795.878
26093,0.383112,795.033
26094,0.383098,794.18
26095,0.383083,793.294
26096,0.383068,792.435
26097,0.383054,791.542
26098,0.383039,790.702
26099,0.383024,789.829
26100,0.38301,788.956
26101,0.382995,788.116
26102,0.38298,787.222
26103,0.382966,786.376
26104,0.382951,785.522
26105,0.382936,784.634
26106,0.382922,786.209
26107,0.382907,789.584
26108,0.382892,793.0
26109,0.382878,796.403
26110,0.382863,799.807
26111,0.382848,803.232
26112,0.382834,806.596
26113,0.382819,810.015
26114,0.382804,813.434
26115,0.38279,816.834
26116,0.382775,820.213
26117,0.38276,823.634
26118,0.382746,827.049
26119,0.382731,830.416
26120,0.382717,833.839
26121,0.382702,837.207
26122,0.382687,840.638
26123,0.382673,844.048
26124,0.382658,847.439
26125,0.382643,850.857
26126,0.382629,854.235
26127,0.382614,857.634
26128,0.382599,861.026
26129,0.382585,864.447
26130,0.38257,867.833
26131,0.382555,871.227
26132,0.382541,874.629
26133,0.382526,878.038
26134,0.382512,881.44
26135,0.382497,884.816
26136,0.382482,888.226
26137,0.382468,891.61
26138,0.382453,895.014
26139,0.382438,898.419
26140,0.382424,901.783
26141,0.382409,905.224
26142,0.382395,908.589
26143,0.38238,911.989
26144,0.382365,915.39
26145,0.382351,918.764
26146,0.382336,922.166
26147,0.382321,925.582
26148,0.382307,928.957
26149,0.382292,932.367
26150,0.382278,935.757
26151,0.382263,939.127
26152,0.382248,942.567
26153,0.382234,945.951
26154,0.382219,949.323
26155,0.382205,952.688
26156,0.38219,956.116
26157,0.382175,959.502
26158,0.382161,962.876
26159,0.382146,966.278
26160,0.382132,969.707
26161,0.382117,973.075
26162,0.382102,976.451
26163,0.382088,979.848
26164,0.382073,983.273
26165,0.382059,986.636
26166,0.382044,990.007
26167,0.382029,993.378
26168,0.382015,996.812
26169,0.382,1000.21
26170,0.381986,1003.58
26171,0.381971,1006.96
26172,0.381956,1010.34
26173,0.381942,1013.73
26174,0.381927,1017.12
26175,0.381913,1020.55
26176,0.381898,1023.91
26177,0.381883,1027.29
26178,0.381869,1030.68
26179,0.381854,1033.9
26180,0.38184,1036.88
26181,0.381825,1039.86
26182,0.381811,1042.83
26183,0.381796,1045.76
26184,0.381781,1048.72
26185,0.381767,1051.71
26186,0.381752,1054.69
26187,0.381738,1057.67
26188,0.381723,1060.64
26189,0.381709,1063.57
26190,0.381694,1066.56
26191,0.381679,1069.52
26192,0.381665,1072.51
26193,0.38165,1075.43
26194,0.381636,1078.41
26195,0.381621,1081.38
26196,0.381607,1084.36
26197,0.381592,1087.3
26198,0.381577,1090.27
26199,0.381563,1093.25
26200,0.381548,1096.22
26201,0.381534,1099.15
26202,0.381519,1102.13
26203,0.381505,1105.12
26204,0.38149,1108.05
26205,0.381476,1111.02
26206,0.381461,1114.0
26207,0.381446,1116.97
26208,0.381432,1119.9
26209,0.381417,1122.89
26210,0.381403,1125.84
26211,0.381388,1128.79
26212,0.381374,1131.76
26213,0.381359,1134.71
26214,0.381345,1137.68
26215,0.38133,1140.65
26216,0.381316,1143.59
26217,0.381301,1146.57
26218,0.381286,1149.52
26219,0.381272,1152.48
26220,0.381257,1155.44
26221,0.381243,1158.38
26222,0.381228,1161.39
26223,0.381214,1164.33
26224,0.381199,1167.28
26225,0.381185,1170.23
26226,0.38117,1173.2
26227,0.381156,1176.19
26228,0.381141,1179.12
26229,0.381127,1182.09
26230,0.381112,1185.04
26231,0.381098,1188.01
26232,0.381083,1190.95
26233,0.381069,1193.91
26234,0.381054,1196.86
26235,0.381039,1199.84
26236,0.381025,1202.8
26237,0.38101,1205.74
26238,0.380996,1208.67
26239,0.380981,1211.65
26240,0.380967,1214.58
26241,0.380952,1217.57
26242,0.380938,1220.52
26243,0.380923,1223.46
26244,0.380909,1226.43
26245,0.380894,1229.37
26246,0.38088,1232.32
26247,0.380865,1235.26
26248,0.380851,1238.24
26249,0.380836,1241.18
26250,0.380822,1244.11
26251,0.380807,1247.11
26252,0.380793,1248.07
26253,0.380778,1246.96
26254,0.380764,1245.85
26255,0.380749,1244.75
26256,0.380735,1243.64
26257,0.38072,1242.54
26258,0.380706,1241.44
26259,0.380691,1240.33
26260,0.380677,1239.22
26261,0.380662,1238.12
26262,0.380648,1237.01
26263,0.380633,1235.9
26264,0.380619,1234.8
26265,0.380604,1233.7
26266,0.38059,1232.6
26267,0.380575,1231.56
26268,0.380561,1230.45
26269,0.380546,1229.34
26270,0.380532,1228.23
26271,0.380518,1227.13
26272,0.380503,1226.02
26273,0.380489,1224.92
26274,0.380474,1223.81
26275,0.38046,1222.7
26276,0.380445,1221.59
26277,0.380431,1220.49
26278,0.380416,1219.44
26279,0.380402,1218.34
26280,0.380387,1217.23
26281,0.380373,1216.12
26282,0.380358,1215.01
26283,0.380344,1213.91
26284,0.380329,1212.81
26285,0.380315,1211.7
26286,0.3803,1210.6
26287,0.380286,1209.54
26288,0.380272,1208.44
26289,0.380257,1207.33
26290,0.380243,1206.22
26291,0.380228,1205.11
26292,0.380214,1204.01
26293,0.380199,1202.9
26294,0.380185,1201.83
26295,0.38017,1200.74
26296,0.380156,1199.64
26297,0.380141,1198.53
26298,0.380127,1197.42
26299,0.380113,1196.32
26300,0.380098,1195.23
26301,0.380084,1194.17
26302,0.380069,1193.06
26303,0.380055,1191.95
26304,0.38004,1190.83
26305,0.380026,1189.73
26306,0.380011,1188.63
26307,0.379997,1187.57
26308,0.379983,1186.47
26309,0.379968,1185.36
26310,0.379954,1184.25
26311,0.379939,1183.14
26312,0.379925,1182.07
26313,0.37991,1180.99
26314,0.379896,1179.88
26315,0.379881,1178.76
26316,0.379867,1177.65
26317,0.379853,1176.59
26318,0.379838,1175.51
26319,0.379824,1174.39
26320,0.379809,1173.29
26321,0.379795,1172.17
26322,0.37978,1171.07
26323,0.379766,1170.02
26324,0.379752,1168.9
26325,0.379737,1167.8
26326,0.379723,1168.44
26327,0.379708,1170.76
26328,0.379694,1173.09
26329,0.37968,1175.44
26330,0.379665,1177.78
26331,0.379651,1180.11
26332,0.379636,1182.46
26333,0.379622,1184.8
26334,0.379607,1187.13
26335,0.379593,1189.48
26336,0.379579,1191.82
26337,0.379564,1194.17
26338,0.37955,1196.5
26339,0.379535,1198.84
26340,0.379521,1201.19
26341,0.379507,1203.52
26342,0.379492,1205.86
26343,0.379478,1208.21
26344,0.379463,1210.56
26345,0.379449,1212.89
26346,0.379435,1215.23
26347,0.37942,1217.53
26348,0.379406,1219.89
26349,0.379391,1222.24
26350,0.379377,1224.58
26351,0.379363,1226.9
26352,0.379348,1229.25
26353,0.379334,1231.56
26354,0.37932,1233.92
26355,0.379305,1236.25
26356,0.379291,1238.59
26357,0.379276,1240.93
26358,0.379262,1243.25
26359,0.379248,1245.6
26360,0.379233,1247.94
26361,0.379219,1250.26
26362,0.379204,1252.59
26363,0.37919,1254.94
26364,0.379176,1257.28
26365,0.379161,1259.59
26366,0.379147,1261.94
26367,0.379133,1264.24
26368,0.379118,1266.61
26369,0.379104,1268.95
26370,0.379089,1271.27
26371,0.379075,1273.6
26372,0.379061,1275.93
26373,0.379046,1278.26
26374,0.379032,1280.6
26375,0.379018,1282.95
26376,0.379003,1285.27
26377,0.378989,1287.62
26378,0.378974,1289.92
26379,0.37896,1292.28
26380,0.378946,1294.58
26381,0.378931,1296.94
26382,0.378917,1299.26
26383,0.378903,1301.6
26384,0.378888,1303.93
26385,0.378874,1306.26
26386,0.37886,1308.6
26387,0.378845,1310.89
26388,0.378831,1313.23
26389,0.378817,1315.56
26390,0.378802,1317.9
26391,0.378788,1320.23
26392,0.378774,1322.56
26393,0.378759,1324.9
26394,0.378745,1327.19
26395,0.37873,1329.56
26396,0.378716,1331.87
26397,0.378702,1334.21
26398,0.378687,1336.54
26399,0.378673,1338.75
26400,0.378659,1339.36
26401,0.378644,1339.41
26402,0.37863,1339.42
26403,0.378616,1339.42
26404,0.378601,1339.42
26405,0.378587,1339.42
26406,0.378573,1339.47
26407,0.378558,1339.49
26408,0.378544,1339.5
26409,0.37853,1339.5
26410,0.378515,1339.5
26411,0.378501,1339.5
26412,0.378487,1339.53
26413,0.378472,1339.57
26414,0.378458,1339.57
26415,0.378444,1339.58
26416,0.37843,1339.58
26417,0.378415,1339.58
26418,0.378401,1339.64
26419,0.378387,1339.66
26420,0.378372,1339.65
26421,0.378358,1339.66
26422,0.378344,1339.66
26423,0.378329,1339.66
26424,0.378315,1339.69
26425,0.378301,1339.73
26426,0.378286,1339.73
26427,0.378272,1339.73
26428,0.378258,1339.74
26429,0.378243,1339.74
26430,0.378229,1339.8
26431,0.378215,1339.81
26432,0.378201,1339.81
26433,0.378186,1339.81
26434,0.378172,1339.81
26435,0.378158,1339.82
26436,0.378143,1339.85
26437,0.378129,1339.89
26438,0.378115,1339.89
26439,0.3781,1339.89
26440,0.378086,1339.89
26441,0.378072,1339.9
26442,0.378058,1339.96
26443,0.378043,1339.96
26444,0.378029,1339.97
26445,0.378015,1339.97
26446,0.378,1339.97
26447,0.377986,1339.97
26448,0.377972,1340.02
26449,0.377958,1340.05
26450,0.377943,1340.04
26451,0.377929,1340.04
26452,0.377915,1340.05
26453,0.3779,1340.06
26454,0.377886,1340.12
26455,0.377872,1340.12
26456,0.377858,1340.12
26457,0.377843,1340.12
26458,0.377829,1340.12
26459,0.377815,1340.13
26460,0.3778,1340.18
26461,0.377786,1340.2
26462,0.377772,1340.2
26463,0.377758,1340.2
26464,0.377743,1340.2
26465,0.377729,1340.22
26466,0.377715,1340.27
26467,0.377701,1340.28
26468,0.377686,1340.27
26469,0.377672,1340.28
26470,0.377658,1340.28
26471,0.377644,1340.28
26472,0.377629,1340.34
26473,0.377615,1340.35
26474,0.377601,1340.12
26475,0.377586,1338.15
26476,0.377572,1335.8
26477,0.377558,1333.45
26478,0.377544,1331.14
26479,0.377529,1328.77
26480,0.377515,1326.45
26481,0.377501,1324.12
26482,0.377487,1321.8
26483,0.377472,1319.45
26484,0.377458,1317.11
26485,0.377444,1314.78
26486,0.37743,1312.45
26487,0.377415,1310.12
26488,0.377401,1307.78
26489,0.377387,1305.45
26490,0.377373,1303.1
26491,0.377358,1300.78
26492,0.377344,1298.44
26493,0.37733,1296.11
26494,0.377316,1293.76
26495,0.377302,1291.46
26496,0.377287,1289.09
26497,0.377273,1286.78
26498,0.377259,1284.46
26499,0.377245,1282.1
26500,0.37723,1279.79
26501,0.377216,1277.43
26502,0.377202,1275.11
26503,0.377188,1272.8
26504,0.377173,1270.44
26505,0.377159,1268.13
26506,0.377145,1265.76
26507,0.377131,1263.45
26508,0.377117,1261.13
26509,0.377102,1258.77
26510,0.377088,1256.47
26511,0.377074,1254.12
26512,0.37706,1251.8
26513,0.377045,1249.48
26514,0.377031,1247.12
26515,0.377017,1244.8
26516,0.377003,1242.49
26517,0.376989,1240.17
26518,0.376974,1237.82
26519,0.37696,1235.5
26520,0.376946,1233.21
26521,0.376932,1230.86
26522,0.376918,1228.52
26523,0.376903,1226.21
26524,0.376889,1223.84
26525,0.376875,1221.52
26526,0.376861,1219.22
26527,0.376847,1216.91
26528,0.376832,1214.56
26529,0.376818,1212.22
26530,0.376804,1209.91
26531,0.37679,1207.59
26532,0.376776,1205.23
26533,0.376761,1202.92
26534,0.376747,1200.61
26535,0.376733,1198.3
26536,0.376719,1195.92
26537,0.376705,1193.6
26538,0.37669,1191.3
26539,0.376676,1188.98
26540,0.376662,1186.62
26541,0.376648,1184.29
26542,0.376634,1181.98
26543,0.376619,1179.67
26544,0.376605,1177.36
26545,0.376591,1175.04
26546,0.376577,1172.67
26547,0.376563,1170.35
26548,0.376549,1168.04
26549,0.376534,1165.75
26550,0.37652,1164.32
26551,0.376506,1163.31
26552,0.376492,1162.29
26553,0.376478,1161.22
26554,0.376464,1160.2
26555,0.376449,1159.18
26556,0.376435,1158.17
26557,0.376421,1157.16
26558,0.376407,1156.14
26559,0.376393,1155.13
26560,0.376378,1154.12
26561,0.376364,1153.11
26562,0.37635,1152.09
26563,0.376336,1151.05
26564,0.376322,1149.99
26565,0.376308,1148.99
26566,0.376294,1147.97
26567,0.376279,1146.96
26568,0.376265,1145.94
26569,0.376251,1144.92
26570,0.376237,1143.91
26571,0.376223,1142.89
26572,0.376209,1141.89
26573,0.376194,1140.87
26574,0.37618,1139.86
26575,0.376166,1138.84
26576,0.376152,1137.82
26577,0.376138,1136.74
26578,0.376124,1135.73
26579,0.37611,1134.72
26580,0.376095,1133.7
26581,0.376081,1132.69
26582,0.376067,1131.66
26583,0.376053,1130.66
26584,0.376039,1129.64
26585,0.376025,1128.62
26586,0.376011,1127.61
26587,0.375996,1126.59
26588,0.375982,1125.58
26589,0.375968,1124.56
26590,0.375954,1123.54
26591,0.37594,1122.53
26592,0.375926,1121.52
26593,0.375912,1120.5
26594,0.375897,1119.49
26595,0.375883,1118.47
26596,0.375869,1117.45
26597,0.375855,1116.44
26598,0.375841,1115.43
26599,0.375827,1114.4
26600,0.375813,1113.38
26601,0.375799,1112.38
26602,0.375784,1111.36
26603,0.37577,1110.33
26604,0.375756,1109.32
26605,0.375742,1108.31
26606,0.375728,1107.29
26607,0.375714,1106.27
26608,0.3757,1105.25
26609,0.375686,1104.24
26610,0.375672,1103.22
26611,0.375657,1102.21
26612,0.375643,1101.19
26613,0.375629,1100.17
26614,0.375615,1099.15
26615,0.375601,1098.14
26616,0.375587,1097.12
26617,0.375573,1096.1
26618,0.375559,1095.08
26619,0.375545,1094.06
26620,0.37553,1093.05
26621,0.375516,1092.03
26622,0.375502,1091.01
26623,0.375488,1090.0
26624,0.375474,1088.97
26625,0.37546,1087.68
26626,0.375446,1086.25
26627,0.375432,1084.84
26628,0.375418,1083.39
26629,0.375404,1081.92
26630,0.375389,1080.51
26631,0.375375,1079.08
26632,0.375361,1077.67
26633,0.375347,1076.22
26634,0.375333,1074.76
26635,0.375319,1073.34
26636,0.375305,1071.92
26637,0.375291,1070.5
26638,0.375277,1069.08
26639,0.375263,1067.65
26640,0.375249,1066.18
26641,0.375235,1064.75
26642,0.37522,1063.33
26643,0.375206,1061.91
26644,0.375192,1060.49
26645,0.375178,1059.06
26646,0.375164,1057.61
26647,0.37515,1056.15
26648,0.375136,1054.74
26649,0.375122,1053.32
26650,0.375108,1051.9
26651,0.375094,1050.48
26652,0.37508,1049.05
26653,0.375066,1047.63
26654,0.375052,1046.15
26655,0.375038,1044.71
26656,0.375023,1043.3
26657,0.375009,1041.88
26658,0.374995,1040.45
26659,0.374981,1039.03
26660,0.374967,1037.61
26661,0.374953,1036.18
26662,0.374939,1034.76
26663,0.374925,1033.34
26664,0.374911,1031.86
26665,0.374897,1030.42
26666,0.374883,1028.99
26667,0.374869,1027.58
26668,0.374855,1026.16
26669,0.374841,1024.74
26670,0.374827,1023.3
26671,0.374813,1021.89
26672,0.374799,1020.47
26673,0.374784,1019.04
26674,0.37477,1017.61
26675,0.374756,1016.19
26676,0.374742,1014.77
26677,0.374728,1013.34
26678,0.374714,1011.92
26679,0.3747,1010.5
26680,0.374686,1009.07
26681,0.374672,1007.63
26682,0.374658,1006.16
26683,0.374644,1004.72
26684,0.37463,1003.29
26685,0.374616,1001.88
26686,0.374602,1000.45
26687,0.374588,999.023
26688,0.374574,997.601
26689,0.37456,996.172
26690,0.374546,994.756
26691,0.374532,993.327
26692,0.374518,991.897
26693,0.374504,990.474
26694,0.37449,989.043
26695,0.374476,987.62
26696,0.374462,986.189
26697,0.374448,984.765
26698,0.374434,983.341
26699,0.37442,981.91
26700,0.374406,980.499
26701,0.374392,980.444
26702,0.374378,981.288
26703,0.374364,982.111
26704,0.37435,982.97
26705,0.374336,983.793
26706,0.374322,984.658
26707,0.374308,985.474
26708,0.374294,986.298
26709,0.37428,987.142
26710,0.374266,987.98
26711,0.374251,988.818
26712,0.374237,989.67
26713,0.374223,990.494
26714,0.374209,991.311
26715,0.374195,992.171
26716,0.374181,992.988
26717,0.374167,993.826
26718,0.374153,994.651
26719,0.374139,995.511
26720,0.374125,996.329
26721,0.374111,997.153
26722,0.374097,998.007
26723,0.374083,998.839
26724,0.37407,999.686
26725,0.374056,1000.53
26726,0.374042,1001.36
26727,0.374028,1002.18
26728,0.374014,1003.04
26729,0.374,1003.86
26730,0.373986,1004.69
26731,0.373972,1005.53
26732,0.373958,1006.38
26733,0.373944,1007.2
26734,0.37393,1008.02
26735,0.373916,1008.85
26736,0.373902,1009.69
26737,0.373888,1010.54
26738,0.373874,1011.36
26739,0.37386,1012.18
26740,0.373846,1013.05
26741,0.373832,1013.87
26742,0.373818,1014.71
26743,0.373804,1015.53
26744,0.37379,1016.39
26745,0.373776,1017.21
26746,0.373762,1018.03
26747,0.373748,1018.87
26748,0.373734,1019.69
26749,0.37372,1020.56
26750,0.373706,1021.38
26751,0.373692,1022.2
26752,0.373678,1023.04
26753,0.373664,1023.86
26754,0.37365,1024.73
26755,0.373636,1025.54
26756,0.373622,1026.37
26757,0.373608,1027.21
26758,0.373594,1028.03
26759,0.37358,1028.85
26760,0.373566,1029.72
26761,0.373552,1030.54
26762,0.373539,1031.38
26763,0.373525,1032.2
26764,0.373511,1033.02
26765,0.373497,1033.89
26766,0.373483,1034.71
26767,0.373469,1035.55
26768,0.373455,1036.37
26769,0.373441,1037.19
26770,0.373427,1038.03
26771,0.373413,1038.86
26772,0.373399,1039.68
26773,0.373385,1040.54
26774,0.373371,1041.37
26775,0.373357,1042.21
26776,0.373343,1043.03
26777,0.373329,1043.98
26778,0.373315,1045.63
26779,0.373301,1047.35
26780,0.373288,1049.08
26781,0.373274,1050.81
26782,0.37326,1052.54
26783,0.373246,1054.26
26784,0.373232,1055.99
26785,0.373218,1057.73
26786,0.373204,1059.46
26787,0.37319,1061.18
26788,0.373176,1062.92
26789,0.373162,1064.64
26790,0.373148,1066.36
26791,0.373134,1068.1
26792,0.37312,1069.83
26793,0.373106,1071.56
26794,0.373093,1073.3
26795,0.373079,1075.03
26796,0.373065,1076.72
26797,0.373051,1078.45
26798,0.373037,1080.17
26799,0.373023,1081.91
26800,0.373009,1083.65
26801,0.372995,1085.37
26802,0.372981,1087.09
26803,0.372967,1088.84
26804,0.372953,1090.53
26805,0.37294,1092.27
26806,0.372926,1094.0
26807,0.372912,1095.72
26808,0.372898,1097.46
26809,0.372884,1099.15
26810,0.37287,1100.88
26811,0.372856,1102.61
26812,0.372842,1104.33
26813,0.372828,1106.08
26814,0.372814,1107.77
26815,0.3728,1109.51
26816,0.372787,1111.24
26817,0.372773,1112.97
26818,0.372759,1114.67
26819,0.372745,1116.41
26820,0.372731,1118.14
26821,0.372717,1119.87
26822,0.372703,1121.6
26823,0.372689,1123.3
26824,0.372675,1125.04
26825,0.372662,1126.78
26826,0.372648,1128.48
26827,0.372634,1130.21
26828,0.37262,1131.92
26829,0.372606,1133.64
26830,0.372592,1135.37
26831,0.372578,1137.1
26832,0.372564,1138.81
26833,0.37255,1140.54
26834,0.372537,1142.25
26835,0.372523,1143.97
26836,0.372509,1145.68
26837,0.372495,1147.4
26838,0.372481,1149.13
26839,0.372467,1150.88
26840,0.372453,1152.58
26841,0.372439,1154.32
26842,0.372426,1156.02
26843,0.372412,1157.75
26844,0.372398,1159.45
26845,0.372384,1161.18
26846,0.37237,1162.91
26847,0.372356,1164.62
26848,0.372342,1166.35
26849,0.372329,1168.05
26850,0.372315,1169.79
26851,0.372301,1171.49
26852,0.372287,1173.24
26853,0.372273,1174.93
26854,0.372259,1176.55
26855,0.372245,1177.53
26856,0.372232,1178.43
26857,0.372218,1179.38
26858,0.372204,1180.27
26859,0.37219,1181.21
26860,0.372176,1182.12
26861,0.372162,1183.01
26862,0.372148,1183.95
26863,0.372135,1184.85
26864,0.372121,1185.75
26865,0.372107,1186.7
26866,0.372093,1187.59
26867,0.372079,1188.5
26868,0.372065,1189.45
26869,0.372051,1190.33
26870,0.372038,1191.24
26871,0.372024,1192.17
26872,0.37201,1193.07
26873,0.371996,1193.99
26874,0.371982,1194.92
26875,0.371968,1195.8
26876,0.371955,1196.74
26877,0.371941,1197.66
26878,0.371927,1198.54
26879,0.371913,1199.48
26880,0.371899,1200.4
26881,0.371885,1201.29
26882,0.371872,1202.23
26883,0.371858,1203.14
26884,0.371844,1204.03
26885,0.37183,1204.97
26886,0.371816,1205.87
26887,0.371802,1206.77
26888,0.371789,1207.67
26889,0.371775,1208.62
26890,0.371761,1209.51
26891,0.371747,1210.43
26892,0.371733,1211.36
26893,0.37172,1212.25
26894,0.371706,1213.14
26895,0.371692,1214.08
26896,0.371678,1214.99
26897,0.371664,1215.89
26898,0.37165,1216.83
26899,0.371637,1217.74
26900,0.371623,1218.63
26901,0.371609,1219.54
26902,0.371595,1220.48
26903,0.371581,1221.37
26904,0.371568,1222.27
26905,0.371554,1223.2
26906,0.37154,1224.12
26907,0.371526,1225.01
26908,0.371512,1225.9
26909,0.371499,1226.86
26910,0.371485,1227.75
26911,0.371471,1228.65
26912,0.371457,1229.57
26913,0.371443,1230.5
26914,0.37143,1231.39
26915,0.371416,1232.28
26916,0.371402,1233.23
26917,0.371388,1234.14
26918,0.371374,1235.03
26919,0.371361,1235.93
26920,0.371347,1236.89
26921,0.371333,1237.78
26922,0.371319,1238.67
26923,0.371306,1239.6
26924,0.371292,1240.53
26925,0.371278,1241.42
26926,0.371264,1242.31
26927,0.37125,1243.21
26928,0.371237,1244.17
26929,0.371223,1245.07
26930,0.371209,1245.96
26931,0.371195,1246.85
26932,0.371181,1247.61
26933,0.371168,1248.31
26934,0.371154,1248.95
26935,0.37114,1249.62
26936,0.371126,1250.32
26937,0.371113,1250.96
26938,0.371099,1251.63
26939,0.371085,1252.32
26940,0.371071,1252.96
26941,0.371058,1253.63
26942,0.371044,1254.32
26943,0.37103,1254.96
26944,0.371016,1255.64
26945,0.371002,1256.33
26946,0.370989,1256.96
26947,0.370975,1257.64
26948,0.370961,1258.33
26949,0.370947,1258.96
26950,0.370934,1259.65
26951,0.37092,1260.34
26952,0.370906,1260.97
26953,0.370892,1261.66
26954,0.370879,1262.34
26955,0.370865,1262.98
26956,0.370851,1263.67
26957,0.370837,1264.34
26958,0.370824,1264.98
26959,0.37081,1265.67
26960,0.370796,1266.31
26961,0.370782,1267.0
26962,0.370769,1267.67
26963,0.370755,1268.31
26964,0.370741,1269.0
26965,0.370727,1269.67
26966,0.370714,1270.32
26967,0.3707,1271.0
26968,0.370686,1271.63
26969,0.370672,1272.33
26970,0.370659,1273.01
26971,0.370645,1273.65
26972,0.370631,1274.34
26973,0.370617,1275.01
26974,0.370604,1275.66
26975,0.37059,1276.34
26976,0.370576,1276.98
26977,0.370563,1277.67
26978,0.370549,1278.35
26979,0.370535,1278.99
26980,0.370521,1279.67
26981,0.370508,1280.31
26982,0.370494,1281.0
26983,0.37048,1281.68
26984,0.370466,1282.32
26985,0.370453,1283.0
26986,0.370439,1283.64
26987,0.370425,1284.33
26988,0.370412,1284.97
26989,0.370398,1285.64
26990,0.370384,1286.33
26991,0.37037,1286.97
26992,0.370357,1287.66
26993,0.370343,1288.3
26994,0.370329,1288.98
26995,0.370316,1289.63
26996,0.370302,1290.29
26997,0.370288,1290.99
26998,0.370274,1291.64
26999,0.370261,1292.31
27000,0.370247,1292.98
27001,0.370233,1293.62
27002,0.37022,1294.31
27003,0.370206,1294.94
27004,0.370192,1295.64
27005,0.370178,1296.27
27006,0.370165,1296.96
27007,0.370151,1297.65
27008,0.370137,1298.28
27009,0.370124,1298.46
27010,0.37011,1298.0
27011,0.370096,1297.58
27012,0.370083,1297.17
27013,0.370069,1296.71
27014,0.370055,1296.3
27015,0.370041,1295.84
27016,0.370028,1295.42
27017,0.370014,1295.01
27018,0.37,1294.55
27019,0.369987,1294.13
27020,0.369973,1293.72
27021,0.369959,1293.26
27022,0.369946,1292.84
27023,0.369932,1292.43
27024,0.369918,1291.97
27025,0.369905,1291.55
27026,0.369891,1291.09
27027,0.369877,1290.67
27028,0.369864,1290.27
27029,0.36985,1289.8
27030,0.369836,1289.39
27031,0.369822,1288.98
27032,0.369809,1288.51
27033,0.369795,1288.1
27034,0.369781,1287.69
27035,0.369768,1287.23
27036,0.369754,1286.82
27037,0.36974,1286.4
27038,0.369727,1285.93
27039,0.369713,1285.53
27040,0.369699,1285.1
27041,0.369686,1284.64
27042,0.369672,1284.23
27043,0.369658,1283.81
27044,0.369645,1283.35
27045,0.369631,1282.94
27046,0.369617,1282.52
27047,0.369604,1282.07
27048,0.36959,1281.66
27049,0.369576,1281.22
27050,0.369563,1280.78
27051,0.369549,1280.37
27052,0.369535,1279.93
27053,0.369522,1279.48
27054,0.369508,1279.08
27055,0.369495,1278.63
27056,0.369481,1278.19
27057,0.369467,1277.79
27058,0.369454,1277.38
27059,0.36944,1276.92
27060,0.369426,1276.5
27061,0.369413,1276.09
27062,0.369399,1275.62
27063,0.369385,1275.21
27064,0.369372,1274.8
27065,0.369358,1274.33
27066,0.369344,1273.92
27067,0.369331,1273.51
27068,0.369317,1273.04
27069,0.369303,1272.63
